job,vector,D_um,A_um,implausible_depth,all_finite,accepted,failure
domain_P01_53_w2.0_r1,"[4.605, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",205.46999789387704,8.811226551248675,False,True,True,
domain_P01_54_w0.874_r1,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",2.6243509873876013e-07,1.0322326487506025e-05,False,True,True,
domain_P01_54_w0.874_r0,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",3.1152070983562997e-06,1.2454300759639402e-05,False,True,True,
domain_P01_54_w2.0_r3,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",6.112003603398641e-06,5.146860109332318e-06,False,True,True,
domain_P01_52_w3.0_r1,"[4.605, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",0.0004300299637506484,5.9157438425187835e-06,False,True,True,
domain_P01_53_w2.0_r0,"[4.605, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",269.21060417348104,12.396486860370873,False,True,True,
domain_P01_54_w3.0_r3,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",1.5321115928984543e-05,3.229592767215596e-06,False,True,True,
domain_P01_52_w3.0_r0,"[4.605, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",0.000561589844556898,6.74436018625662e-06,False,True,True,
domain_P01_55_w0.874_r3,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",-0.0,3.530633570613745,False,True,True,
domain_P01_54_w2.0_r1,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",3.5380882224498815e-05,5.304312520501803e-06,False,True,True,
domain_P01_55_w0.874_r1,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",0.2623011446075779,10.317057686636561,False,True,True,
domain_P01_55_w0.874_r0,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",3.113617010512416,12.44794374014865,False,True,True,
domain_P01_53_w3.0_r1,"[4.605, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",429.81046456607527,5.912724283280974,False,True,True,
domain_P01_55_w2.0_r3,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",6.108883867751961,5.1442330096129005,False,True,True,
domain_P01_54_w2.0_r0,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",5.0394811225856386e-05,2.2697689411347292e-06,False,True,True,
domain_P01_55_w3.0_r3,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",15.313295607758944,3.227944293763364,False,True,True,
domain_P01_53_w3.0_r0,"[4.605, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",561.3031935713024,6.740917678324329,False,True,True,
domain_P01_56_w0.874_r3,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",4.569278417180443e-06,9.396948804367814e-06,False,True,True,
domain_P01_55_w2.0_r1,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",35.362822843868635,5.301605052717893,False,True,True,
domain_P01_56_w0.874_r1,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",2.888900002312089e-05,1.2138959810860645e-05,False,True,True,
domain_P01_56_w0.874_r0,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",3.574927638904339e-05,2.172121897092238e-05,False,True,True,
domain_P01_54_w3.0_r1,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",7.968995123131202e-05,2.2881713023121755e-06,False,True,True,
domain_P01_56_w2.0_r3,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",3.295752483797835e-05,4.868219773278812e-06,False,True,True,
domain_P01_55_w2.0_r0,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",50.369088320702716,2.268610388304125,False,True,True,
domain_P01_54_w3.0_r0,"[16.118, -27.631, 0.6929999999999996, -6.0, 1.0, 1.0]",0.00010845089720893384,6.176220104958194e-06,False,True,True,
domain_P01_56_w3.0_r3,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",6.904233547786763e-05,6.084733930115337e-06,False,True,True,
domain_P01_56_w2.0_r1,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",0.00011041152018238775,3.773876688717956e-06,False,True,True,
domain_P01_57_w0.874_r3,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",4.566946131127836,9.392152341856121,False,True,True,
domain_P01_57_w0.874_r1,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",28.8742542786781,12.132763750109877,False,True,True,
domain_P01_57_w0.874_r0,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",35.731028969844886,21.71013186013022,False,True,True,
domain_P01_57_w2.0_r3,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",32.940702405968295,4.865734899291805,False,True,True,
domain_P01_55_w3.0_r1,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",79.64927527663811,2.287003356407566,False,True,True,
domain_P01_56_w2.0_r0,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",0.0001493691948541973,1.2773104654928035e-05,False,True,True,
domain_P01_55_w3.0_r0,"[16.118, -13.816, 0.6929999999999996, -6.0, 1.0, 1.0]",108.39554087214286,6.173067591433415,False,True,True,
domain_P01_57_w3.0_r3,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",69.00709436069931,6.081628113663949,False,True,True,
domain_P01_58_w0.874_r3,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",-0.0,2.39676471910088e-06,False,True,True,
domain_P01_57_w2.0_r1,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",110.35516308941651,3.7719503977017945,False,True,True,
domain_P01_58_w0.874_r1,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",-0.0,5.649228947758855e-06,False,True,True,
domain_P01_58_w0.874_r0,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",8.471318573285883e-08,6.1742993167001074e-06,False,True,True,
domain_P01_56_w3.0_r1,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",0.000225141171173715,3.774744290613284e-06,False,True,True,
domain_P01_58_w2.0_r3,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",2.677720292466999e-06,2.365763005233534e-06,False,True,True,
domain_P01_57_w2.0_r0,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",149.29295268682628,12.766584909113654,False,True,True,
domain_P01_58_w3.0_r3,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",4.220638139595204e-06,2.2200558011803585e-06,False,True,True,
domain_P01_56_w3.0_r0,"[4.605, -27.631, -9.21, 6.0, 1.0, 1.0]",0.00029515132937853856,8.372728685071615e-06,False,True,True,
domain_P01_58_w2.0_r1,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",9.238244572485621e-06,2.3469888526234945e-06,False,True,True,
domain_P01_59_w0.874_r3,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",-0.0,2.395541344113547,False,True,True,
domain_P01_59_w0.874_r1,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",-0.0,5.646345425092935,False,True,True,
domain_P01_59_w0.874_r0,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",0.08466994578039416,6.171147783598771,False,True,True,
domain_P01_57_w3.0_r1,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",225.02625289440385,3.7728175567491244,False,True,True,
domain_P01_59_w2.0_r3,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",2.6763535099861113,2.36455545437821,False,True,True,
domain_P01_58_w2.0_r0,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",1.1710907920232417e-05,5.33926965992667e-06,False,True,True,
domain_P01_59_w3.0_r3,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",4.2184838091807855,2.2189226233110406,False,True,True,
domain_P01_57_w3.0_r0,"[4.605, -13.816, -9.21, 6.0, 1.0, 1.0]",295.0006759785772,8.368455012830267,False,True,True,
domain_P01_60_w0.874_r3,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",4.571715379903002e-06,9.397486665360685e-06,False,True,True,
domain_P01_59_w2.0_r1,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",9.23352911700233,2.345790884614801,False,True,True,
domain_P01_60_w0.874_r1,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",2.8893757276133144e-05,1.2139227901600424e-05,False,True,True,
domain_P01_60_w0.874_r0,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",3.575774380565211e-05,2.1724656809985985e-05,False,True,True,
domain_P01_58_w3.0_r1,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",1.295088005771855e-05,1.3656441494268528e-06,False,True,True,
domain_P01_60_w2.0_r3,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",3.296365058201873e-05,4.867355206681052e-06,False,True,True,
domain_P01_59_w2.0_r0,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",11.704930349003005,5.336544349052172,False,True,True,
domain_P01_58_w3.0_r0,"[16.118, -27.631, -9.21, 6.0, 1.0, 1.0]",1.6043786638788517e-05,1.9411302201788327e-06,False,True,True,
domain_P01_60_w3.0_r3,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",6.906317046134225e-05,6.086291662662807e-06,False,True,True,
domain_P01_61_w0.874_r3,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",4.569381849957236,9.392689928309869,False,True,True,
domain_P01_60_w2.0_r1,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",0.00011044761716407012,3.773667278671527e-06,False,True,True,
domain_P01_61_w0.874_r1,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",28.879009103456873,12.13303170400873,False,True,True,
domain_P01_61_w0.874_r0,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",35.73949206445003,21.71356794442571,False,True,True,
domain_P01_59_w3.0_r1,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",12.944269570422781,1.3649470868905544,False,True,True,
domain_P01_61_w2.0_r3,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",32.94682502325952,4.8648707739927435,False,True,True,
domain_P01_60_w2.0_r0,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",0.0001494126117652212,1.277615940427715e-05,False,True,True,
domain_P01_59_w3.0_r0,"[16.118, -13.816, -9.21, 6.0, 1.0, 1.0]",16.035597446449536,1.9401394136388335,False,True,True,
domain_P01_61_w3.0_r3,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",69.02791870942227,6.083185051101658,False,True,True,
domain_P01_62_w0.874_r3,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",-0.0,2.397651422054094e-06,False,True,True,
domain_P01_61_w2.0_r1,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",110.39124164620128,3.7717410945440437,False,True,True,
domain_P01_62_w0.874_r1,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",-0.0,5.6518508151832726e-06,False,True,True,
domain_P01_62_w0.874_r0,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",8.77621872822452e-08,6.1758612337715995e-06,False,True,True,
domain_P01_60_w3.0_r1,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",0.0002252137998915642,3.774675187451454e-06,False,True,True,
domain_P01_62_w2.0_r3,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",2.6799399341327044e-06,2.366907999449147e-06,False,True,True,
domain_P01_61_w2.0_r0,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",149.3363474366582,12.769638099234225,False,True,True,
domain_P01_62_w3.0_r3,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",4.224890155002635e-06,2.2213034421994405e-06,False,True,True,
domain_P01_60_w3.0_r0,"[4.605, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",0.0002952437807960417,8.37723098372489e-06,False,True,True,
domain_P01_62_w2.0_r1,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",9.249077495781103e-06,2.3479064478472796e-06,False,True,True,
domain_P01_63_w0.874_r3,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",-0.0,2.396427594469055,False,True,True,
domain_P01_63_w0.874_r1,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",-0.0,5.648965954243719,False,True,True,
domain_P01_63_w0.874_r0,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",0.08771739103507956,6.172708903424601,False,True,True,
domain_P01_63_w2.0_r3,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",2.6785720186853332,2.365699864157114,False,True,True,
domain_P01_61_w3.0_r1,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",225.09884454054708,3.7727484888594605,False,True,True,
domain_P01_62_w2.0_r0,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",1.1724185601652296e-05,5.342143275237891e-06,False,True,True,
domain_P01_63_w3.0_r3,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",4.222733654241976,2.2201696274996467,False,True,True,
domain_P01_61_w3.0_r0,"[4.605, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",295.0930802063205,8.372955013385823,False,True,True,
domain_P01_64_w0.874_r3,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",3.1790097384135123,27.988915049390492,False,True,True,
domain_P01_63_w2.0_r1,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",9.244356510874212,2.346708011472611,False,True,True,
domain_P01_64_w0.874_r1,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",72.20913705654056,36.499739681004186,False,True,True,
domain_P01_64_w0.874_r0,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",89.50668389047992,60.818376157629245,False,True,True,
domain_P01_62_w3.0_r1,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",1.2965428860266507e-05,1.3677875744026262e-06,False,True,True,
domain_P01_64_w2.0_r3,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",81.05649681929393,17.012496778378647,False,True,True,
domain_P01_63_w2.0_r0,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",11.718201253127132,5.339416497590677,False,True,True,
domain_P01_64_w3.0_r3,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",189.05328359158852,21.203589959758222,False,True,True,
domain_P01_62_w3.0_r0,"[16.118, -27.631, 0.6929999999999996, 6.0, 1.0, 1.0]",1.6062498578790124e-05,1.940088443283154e-06,False,True,True,
domain_P01_65_w0.874_r3,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",6.821191363157137e-05,0.00015383081366127305,False,True,True,
domain_P01_64_w2.0_r1,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",334.6790915862098,15.667985381917681,False,True,True,
domain_P01_65_w0.874_r1,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.0004670511499072567,0.00019983098067160476,False,True,True,
domain_P01_65_w0.874_r0,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.0005761910251965792,0.0003547649967089989,False,True,True,
domain_P01_63_w3.0_r1,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",12.958810946859618,1.367089417802951,False,True,True,
domain_P01_65_w2.0_r3,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.0005330351417210008,8.1553637731515e-05,False,True,True,
domain_P01_64_w2.0_r0,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",493.4245418521725,57.03374200669382,False,True,True,
domain_P01_63_w3.0_r0,"[16.118, -13.816, 0.6929999999999996, 6.0, 1.0, 1.0]",16.05429983535955,1.939098168494889,False,True,True,
domain_P01_65_w3.0_r3,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.0011158267262314856,9.905821276201828e-05,False,True,True,
domain_P01_66_w0.874_r3,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",-0.0,0.10212908034966983,False,True,True,
domain_P01_65_w2.0_r1,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.0017887326664174838,6.24904236765747e-05,False,True,True,
domain_P01_66_w0.874_r1,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.0014436082397429081,0.240201689714653,False,True,True,
domain_P01_66_w0.874_r0,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.0849640461917689,0.22939041662407547,False,True,True,
domain_P01_64_w3.0_r1,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",823.7435634338864,16.150061674899934,True,True,True,
domain_P01_66_w2.0_r3,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.1476433722967967,0.10544711790476227,False,True,True,
domain_P01_65_w2.0_r0,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.0024277701161694093,0.00020853641616388568,False,True,True,
domain_P01_66_w3.0_r3,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.2342482493215629,0.08639671209284577,False,True,True,
domain_P01_64_w3.0_r0,"[6.966095550511503, -13.955972917279276, -1.5910596868176405, -5.137606066895266, 0.7997092528515117, -0.8505754984918024]",1124.6970028409262,41.694371034047656,True,True,True,
domain_P01_66_w2.0_r1,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.4549737084294614,0.059431222905784356,False,True,True,
domain_P01_67_w0.874_r3,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",-0.0,2.9661841908517812e-05,False,True,True,
domain_P01_67_w0.874_r1,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",-0.0,7.01200782069196e-05,False,True,True,
domain_P01_67_w0.874_r0,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",1.0999943966143295e-05,7.190310954150889e-05,False,True,True,
domain_P01_67_w2.0_r3,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",3.730767199789573e-05,2.9862017329871655e-05,False,True,True,
domain_P01_66_w2.0_r0,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.6241972051475446,0.1837583736515435,False,True,True,
domain_P01_65_w3.0_r1,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.003657633061307672,6.265025632872278e-05,False,True,True,
domain_P01_67_w3.0_r3,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",5.745910396584133e-05,2.741147750629564e-05,False,True,True,
domain_P01_68_w0.874_r3,"[6.5410316060032425, -25.851261350919614, -6.4329329467530325, 4.508867641477403, 0.5203823808872201, 0.19391010754266547]",1.209138017395838e-05,9.198387808564082e-05,False,True,True,
domain_P01_67_w2.0_r1,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",0.00012178008395065055,2.4135336044839662e-05,False,True,True,
domain_P01_65_w3.0_r0,"[4.765705987294852, -25.16063734273212, -1.4179710515995252, 1.4029202781658583, 0.7411355693232964, 0.5151379241472147]",0.004800532085967142,0.00013517798550377044,False,True,True,
domain_P01_68_w0.874_r1,"[6.5410316060032425, -25.851261350919614, -6.4329329467530325, 4.508867641477403, 0.5203823808872201, 0.19391010754266547]",0.000223700250995793,0.00011804985228993124,False,True,True,
domain_P01_68_w0.874_r0,"[6.5410316060032425, -25.851261350919614, -6.4329329467530325, 4.508867641477403, 0.5203823808872201, 0.19391010754266547]",0.0002765025316199375,0.00018853966151420156,False,True,True,
domain_P01_66_w3.0_r1,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.724620339363041,0.09030888377622265,False,True,True,
domain_P01_68_w2.0_r3,"[6.5410316060032425, -25.851261350919614, -6.4329329467530325, 4.508867641477403, 0.5203823808872201, 0.19391010754266547]",0.0002594165452359742,5.9923834784274335e-05,False,True,True,
domain_P01_67_w2.0_r0,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",0.00016242446652755692,6.282913371310109e-05,False,True,True,
domain_P01_68_w3.0_r3,"[6.5410316060032425, -25.851261350919614, -6.4329329467530325, 4.508867641477403, 0.5203823808872201, 0.19391010754266547]",0.000508355269531582,4.103942211018186e-05,False,True,True,
domain_P01_66_w3.0_r0,"[13.840837234171097, -18.410316417648918, 0.4076028653281476, 3.1164061213283745, -0.4742166754916689, -0.6654039764776193]",0.9923329755111999,0.0402032433982179,False,True,True,
domain_P01_69_w0.874_r3,"[15.662612518769564, -17.790138438600472, -5.797038936056624, 3.399127464940328, -0.8562162169434935, -0.575361833842508]",-0.0,0.10758296675755466,False,True,True,
domain_P01_68_w2.0_r1,"[6.5410316060032425, -25.851261350919614, -6.4329329467530325, 4.508867641477403, 0.5203823808872201, 0.19391010754266547]",0.0008388225337653657,5.338116960588709e-05,False,True,True,
domain_P01_69_w0.874_r1,"[15.662612518769564, -17.790138438600472, -5.797038936056624, 3.399127464940328, -0.8562162169434935, -0.575361833842508]",-0.0,0.2535821659635707,False,True,True,
domain_P01_69_w0.874_r0,"[15.662612518769564, -17.790138438600472, -5.797038936056624, 3.399127464940328, -0.8562162169434935, -0.575361833842508]",-0.0,0.26924501205591267,False,True,True,
domain_P01_67_w3.0_r1,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",0.00017871608940022893,2.2277683982799425e-05,False,True,True,
domain_P01_69_w2.0_r3,"[15.662612518769564, -17.790138438600472, -5.797038936056624, 3.399127464940328, -0.8562162169434935, -0.575361833842508]",0.06961885767850785,0.10647997740924758,False,True,True,
domain_P01_68_w2.0_r0,"[6.5410316060032425, -25.851261350919614, -6.4329329467530325, 4.508867641477403, 0.5203823808872201, 0.19391010754266547]",0.0011198906157274624,8.510163837355225e-05,False,True,True,
domain_P01_67_w3.0_r0,"[14.940288006203927, -25.643296929766432, -0.7245469834020408, 2.6449751004754223, -0.078229763394979, 0.3925690695339876]",0.00023927702183419386,1.1963612493289845e-05,False,True,True,
