variant,fold,model,target,metric,score,n_train,n_test,alpha
proc_gkf,4,M2_h,ilr_z1_z4,Q2_Aitchison,0.21830163906056743,81,20,
proc_gkf,0,M2_h,A2_8_16,R2,0.43858762251870087,80,21,1.0
proc_gkf,1,M2_h,A2_8_16,R2,0.8824609947706638,81,20,3.1622776601683795
proc_gkf,2,M2_h,A2_8_16,R2,0.6034765761582361,81,20,1.0
proc_gkf,3,M2_h,A2_8_16,R2,0.43698319423707144,81,20,0.001
proc_gkf,4,M2_h,A2_8_16,R2,0.8748684527120458,81,20,1.0
proc_gkf,0,M2_h,angular_entropy_8_16,R2,0.5558672104411366,80,21,1.0
proc_gkf,1,M2_h,angular_entropy_8_16,R2,0.7666192557513571,81,20,3.1622776601683795
proc_gkf,2,M2_h,angular_entropy_8_16,R2,0.49111462950155405,81,20,0.03162277660168379
proc_gkf,3,M2_h,angular_entropy_8_16,R2,0.5244988655015034,81,20,0.001
proc_gkf,4,M2_h,angular_entropy_8_16,R2,0.8458713324644641,81,20,1.0
proc_gkf,0,M2_h,lambda_star_4_32,R2,0.06555352567524764,76,20,3.1622776601683795
proc_gkf,1,M2_h,lambda_star_4_32,R2,-0.21662286129693964,76,20,10.0
proc_gkf,2,M2_h,lambda_star_4_32,R2,0.1051023683183463,77,19,10.0
proc_gkf,3,M2_h,lambda_star_4_32,R2,-0.28876149762953096,77,19,31.622776601683793
proc_gkf,4,M2_h,lambda_star_4_32,R2,-3.4738117604166483,78,18,3.1622776601683795
proc_gkf,0,M3_u_What_What_over_h,p_8_16,R2,0.44025195196489275,80,21,0.31622776601683794
proc_gkf,1,M3_u_What_What_over_h,p_8_16,R2,0.6180726098068507,81,20,1.0
proc_gkf,2,M3_u_What_What_over_h,p_8_16,R2,0.2526938146012061,81,20,1.0
proc_gkf,3,M3_u_What_What_over_h,p_8_16,R2,-0.16938813389699336,81,20,1.0
proc_gkf,4,M3_u_What_What_over_h,p_8_16,R2,0.664186094298342,81,20,1.0
proc_gkf,0,M3_u_What_What_over_h,ilr_z2,R2,-0.4428239548191195,80,21,0.31622776601683794
proc_gkf,1,M3_u_What_What_over_h,ilr_z2,R2,0.3859376170018498,81,20,0.31622776601683794
proc_gkf,2,M3_u_What_What_over_h,ilr_z2,R2,-0.32205869153659283,81,20,1.0
proc_gkf,3,M3_u_What_What_over_h,ilr_z2,R2,0.3996574998676773,81,20,3.1622776601683795
proc_gkf,4,M3_u_What_What_over_h,ilr_z2,R2,0.5424926532767456,81,20,0.31622776601683794
proc_gkf,0,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.340896532538265,80,21,
proc_gkf,1,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.002091384079299319,81,20,
proc_gkf,2,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.28092940887025464,81,20,
proc_gkf,3,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,-0.06356687611672784,81,20,
proc_gkf,4,M3_u_What_What_over_h,ilr_z1_z4,Q2_Aitchison,0.3464751617931753,81,20,
proc_gkf,0,M3_u_What_What_over_h,A2_8_16,R2,0.3828493260000079,80,21,0.31622776601683794
proc_gkf,1,M3_u_What_What_over_h,A2_8_16,R2,0.7893530035416825,81,20,0.1
proc_gkf,2,M3_u_What_What_over_h,A2_8_16,R2,0.616195558324699,81,20,1.0
proc_gkf,3,M3_u_What_What_over_h,A2_8_16,R2,0.42949346109163244,81,20,3.1622776601683795
proc_gkf,4,M3_u_What_What_over_h,A2_8_16,R2,0.8964065023484101,81,20,0.001
proc_gkf,0,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.4661283316026019,80,21,0.31622776601683794
proc_gkf,1,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.7454309855586944,81,20,0.31622776601683794
proc_gkf,2,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.573820460351449,81,20,1.0
proc_gkf,3,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.5458201274593875,81,20,1.0
proc_gkf,4,M3_u_What_What_over_h,angular_entropy_8_16,R2,0.8376444957848105,81,20,1.0
proc_gkf,0,M3_u_What_What_over_h,lambda_star_4_32,R2,0.2064235683575898,76,20,1.0
proc_gkf,1,M3_u_What_What_over_h,lambda_star_4_32,R2,-0.05622973204511639,76,20,31.622776601683793
proc_gkf,2,M3_u_What_What_over_h,lambda_star_4_32,R2,0.1812685465544429,77,19,0.001
proc_gkf,3,M3_u_What_What_over_h,lambda_star_4_32,R2,0.07033792454068888,77,19,0.001
proc_gkf,4,M3_u_What_What_over_h,lambda_star_4_32,R2,-0.9888869276510674,78,18,10.0
proc_gkf,0,M_GEO_What_h_eta,p_8_16,R2,0.48346069654971846,80,21,1.0
proc_gkf,1,M_GEO_What_h_eta,p_8_16,R2,0.49030981409347363,81,20,1.0
proc_gkf,2,M_GEO_What_h_eta,p_8_16,R2,0.3227125335639258,81,20,0.1
proc_gkf,3,M_GEO_What_h_eta,p_8_16,R2,0.461314947406559,81,20,0.001
proc_gkf,4,M_GEO_What_h_eta,p_8_16,R2,0.5989739658022528,81,20,0.31622776601683794
proc_gkf,0,M_GEO_What_h_eta,ilr_z2,R2,0.1018122509883741,80,21,0.001
proc_gkf,1,M_GEO_What_h_eta,ilr_z2,R2,0.5462103628185702,81,20,1.0
proc_gkf,2,M_GEO_What_h_eta,ilr_z2,R2,-0.03146692452421185,81,20,1.0
proc_gkf,3,M_GEO_What_h_eta,ilr_z2,R2,-0.22682217287761208,81,20,0.31622776601683794
proc_gkf,4,M_GEO_What_h_eta,ilr_z2,R2,0.5617504916925644,81,20,1.0
proc_gkf,0,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.17199650690974677,80,21,
proc_gkf,1,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.06337932331814122,81,20,
proc_gkf,2,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.1352006811405143,81,20,
proc_gkf,3,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.1819649201819843,81,20,
proc_gkf,4,M_GEO_What_h_eta,ilr_z1_z4,Q2_Aitchison,0.11490138917800174,81,20,
proc_gkf,0,M_GEO_What_h_eta,A2_8_16,R2,0.38261423288146335,80,21,0.31622776601683794
proc_gkf,1,M_GEO_What_h_eta,A2_8_16,R2,0.8873937817699104,81,20,3.1622776601683795
proc_gkf,2,M_GEO_What_h_eta,A2_8_16,R2,0.580998113242704,81,20,3.1622776601683795
proc_gkf,3,M_GEO_What_h_eta,A2_8_16,R2,0.43690597653573693,81,20,0.31622776601683794
proc_gkf,4,M_GEO_What_h_eta,A2_8_16,R2,0.8949414985786371,81,20,1.0
proc_gkf,0,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.5148343798924998,80,21,0.31622776601683794
proc_gkf,1,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.8039829319558435,81,20,1.0
proc_gkf,2,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.5089058925420035,81,20,1.0
proc_gkf,3,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.5938357963674702,81,20,0.001
proc_gkf,4,M_GEO_What_h_eta,angular_entropy_8_16,R2,0.8982950098651016,81,20,1.0
proc_gkf,0,M_GEO_What_h_eta,lambda_star_4_32,R2,0.049208612393747186,76,20,31.622776601683793
proc_gkf,1,M_GEO_What_h_eta,lambda_star_4_32,R2,-0.224162057688837,76,20,31.622776601683793
proc_gkf,2,M_GEO_What_h_eta,lambda_star_4_32,R2,-0.055677868395174634,77,19,31.622776601683793
proc_gkf,3,M_GEO_What_h_eta,lambda_star_4_32,R2,-0.4409850491363887,77,19,100.0
proc_gkf,4,M_GEO_What_h_eta,lambda_star_4_32,R2,-3.1180666334880387,78,18,31.622776601683793
