single_line_id,s_um,W50_um,in_band,pooled_median_um
5,85.49015469628554,7.305526243257095,0,5.776160178215543
5,87.49015469628554,7.087989318311035,0,5.776160178215543
5,89.49015469628554,7.681438276332747,0,5.776160178215543
5,91.49015469628554,7.55922529403683,0,5.776160178215543
5,93.49015469628554,6.908752324468848,0,5.776160178215543
5,95.49015469628554,5.136627673194691,0,5.776160178215543
5,97.49015469628554,5.985137628335924,0,5.776160178215543
5,99.49015469628554,3.599220847516861,0,5.776160178215543
7,-96.50061254529471,6.870341887483591,0,5.776160178215543
7,-94.50061254529471,7.14651288440283,0,5.776160178215543
7,-92.50061254529471,6.226931371901163,0,5.776160178215543
7,-90.50061254529471,6.799529950645708,0,5.776160178215543
7,-88.50061254529473,7.409042124871938,0,5.776160178215543
7,-86.50061254529473,6.043422871452735,0,5.776160178215543
7,-84.50061254529473,6.166599832949906,0,5.776160178215543
7,-82.50061254529473,7.230939081135528,0,5.776160178215543
7,-80.50061254529473,6.686353369670773,0,5.776160178215543
7,-78.50061254529473,6.643052951707535,0,5.776160178215543
7,-76.50061254529473,6.317948987682467,0,5.776160178215543
7,-74.50061254529473,6.781290507192721,0,5.776160178215543
7,-72.50061254529473,6.101505892438828,0,5.776160178215543
7,-70.50061254529473,7.1587816710302405,0,5.776160178215543
7,-68.50061254529473,6.395051945089541,0,5.776160178215543
7,-66.50061254529473,5.254337905313861,0,5.776160178215543
7,-64.50061254529473,7.11155138252461,0,5.776160178215543
7,-62.50061254529473,6.935586526639879,0,5.776160178215543
7,-60.50061254529473,6.504615275992007,0,5.776160178215543
7,-58.50061254529473,6.472697582200988,0,5.776160178215543
7,-56.50061254529473,6.926226749917944,0,5.776160178215543
