加工顺序,xi_um,median_depth_um
116,-6.780406159,0.1492936996
116,-6.466643191,0.2733513513
116,-6.152880222,0.5316986868
116,-5.839117254,0.7573837048
116,-5.525354285,1.025720364
116,-5.211591317,1.272308795
116,-4.897828348,1.545600047
116,-4.58406538,1.903014885
116,-4.270302411,2.358809375
116,-3.956539443,2.926599267
116,-3.642776474,3.605003222
116,-3.329013506,4.433813828
116,-3.015250537,5.514262694
116,-2.701487569,6.586975149
116,-2.387724601,8.027659175
116,-2.073961632,9.30107615
116,-1.760198664,10.45417957
116,-1.446435695,11.62926968
116,-1.132672727,12.76764157
116,-0.8189097582,13.78157812
116,-0.5051467897,14.46154378
116,-0.1913838212,14.92137513
116,0.1223791472,15.13883731
116,0.4361421157,14.98758727
116,0.7499050842,14.70866144
116,1.063668053,14.49368778
116,1.377431021,14.16912159
116,1.69119399,13.01695995
116,2.004956958,12.02150543
116,2.318719927,10.84376582
116,2.632482895,9.556992875
116,2.946245863,8.292670708
116,3.260008832,7.057977824
116,3.5737718,5.684156475
116,3.887534769,4.374299789
116,4.201297737,3.277778759
116,4.515060706,2.105480681
116,4.828823674,1.296391502
116,5.142586643,0.6745110081
116,5.456349611,0.3171863106
116,5.77011258,0.2071238595
116,6.083875548,0.2053509405
116,6.397638517,0.1750792013
116,6.711401485,0.1450665335
116,7.025164454,0.1381204157
116,7.338927422,0.1569673907
116,7.65269039,0.1390063282
116,7.966453359,0.1314492501
116,8.280216327,0.1159489667
116,8.593979296,0.1226301025
116,8.907742264,0.1226301025
