dataset_index,session_id,sample_id,session_role,processing_order,design_group,shared_height_source_id,loco_total_pc1_deg,loco_total_pc123_deg,loco_DCT_8_16_pc1_deg,loco_DCT_8_16_pc123_deg,loco_DCT_16_32_pc1_deg,loco_DCT_16_32_pc123_deg,loco_DCT_32_64_pc1_deg,loco_DCT_32_64_pc123_deg,loco_DCT_64_inf_pc1_deg,loco_DCT_64_inf_pc123_deg,peak_to_valley_p98p2_um,R_max_minus_min_um,deepest_negative_residual_um,median_depth_um,Sq_um,Sa_um,Ssk_skewness,kurtosis_excess_fisher,grad_rms_um_per_um,aniso_gradx_over_y,lap_rms_um_per_px2,acf_e_fold_lag_um,pit_density_per_Mpx,pit_depth_um,rms_DCT_8_16_um,E_DCT_8_16_frac,rms_DCT_16_32_um,E_DCT_16_32_frac,rms_DCT_32_64_um,E_DCT_32_64_frac,rms_DCT_64_inf_um,E_DCT_64_inf_frac,band_PC1_score_audit_DCT_8_16,band_PC2_score_audit_DCT_8_16,band_PC1_score_audit_DCT_16_32,band_PC2_score_audit_DCT_16_32,band_PC1_score_audit_DCT_32_64,band_PC2_score_audit_DCT_32_64,band_PC1_score_audit_DCT_64_inf,band_PC2_score_audit_DCT_64_inf,D_morph_k5,D_morph_k10,D_proc_raw_k5,D_proc_phys_k5,repair_pixel_count,repair_fraction,valid_fraction,repair_largest_component_px,plane_rmse_um,plane_status,rank_Sq,rank_loco_total_pc1,rank_D_morph_k10,rank_pit_density,rank_E_DCT_8_16,rank_E_DCT_16_32,rank_E_DCT_32_64,rank_E_DCT_64_inf,spectral_rank_min,A_consensus
26,zro2_120_formal,27,formal,27,,zro2_120_formal:m027,0.07187637693376496,0.1447695390664604,0.08531429449106079,1.2253094333669023,0.07634298826203609,2.3122090135284052,0.16173617067932033,0.8315065891499119,0.04458712943340154,0.12142503270227868,7.861526489257821,16.732357025146484,1.2820682525634766,48.2729,1.754813660966502,0.6399021176993847,5.424787333411212,32.93779806528555,0.8055017772990254,1.363852380040918,0.4569979326028853,10.0,0.0,1.2820682525634766,0.7502769471021706,0.1828021047633254,0.9192056053684734,0.2743868631402059,0.7888996259136873,0.2021070611030732,0.9096200225565754,0.2686940253522246,6.088427453352895,15.04265958474896,-3.2318241446885922,-3.640177839212241,-32.92034628266304,-0.7000670497624418,24.565405520733503,-34.16596965729625,2.1104984762314816,3.2201052958122744,0.6727260826687947,0.8406740692253211,65,0.0025390625,1.0,51,0.2005819401178535,PASS,41.0,80.0,52.0,153.0,125.0,42.0,35.0,89.0,35.0,52.0
27,zro2_120_formal,28,formal,28,,zro2_120_formal:m028,0.00726741110196918,0.01923952117832997,0.02344455257478708,0.1141517781330132,0.01629394361195732,0.027677922307248526,0.004136177430495391,0.015545886910007179,0.005156230561884249,0.009040377460990394,1.3068146324157717,3.7955093383789062,1.2042183876037598,9.989,0.3220712211231579,0.2491414902731776,0.3937724642818734,2.0515158682252803,0.2006095025535857,1.5722960406208373,0.0824901598119828,7.5,742.1875,1.2042183876037598,0.2095973270433226,0.4235138719319695,0.1109303355823966,0.1186306237282719,0.1137126216289189,0.1246560911891526,0.1460338515869692,0.2055905932006098,-5.8370802335037615,3.6156135412812866,6.0753853596251375,0.2977651646353267,-5.874376127814492,-2.9548100383442515,-9.517472003431951,-19.169871058210326,0.8706045118315141,0.9454775425832009,0.8705816782174559,0.2680388215323947,0,0.0,1.0,0,0.2102607814675598,PASS,180.0,183.0,172.0,55.0,39.0,126.0,74.0,106.0,39.0,172.0
28,zro2_120_formal,29,formal,29,,zro2_120_formal:m029,0.022880785255306593,0.02410438651757318,0.030137898261826,0.08109635582715906,0.08563275327138481,0.11860471219101952,0.02274163184560775,0.05914576207859081,0.007961501928560308,0.01012720810049899,2.048404464721681,6.5650634765625,0.9326725006103516,39.5635,0.5222489243507809,0.2356254272162914,5.623345732733923,41.070547750225295,0.2543577735266248,1.1732450674716364,0.1099661955140828,5.25,820.3125,0.9326725006103516,0.2594548570604553,0.2468132677948467,0.3084979189676654,0.3489388851732586,0.2267250203087231,0.1884706770210383,0.18223608036858,0.1217625187625647,-6.181217262507374,5.397321218850823,12.684244744658765,3.6300691995360923,-14.661101657888501,-8.288939228002553,-21.83133399485298,-8.276522962093868,1.7683148240689566,2.3668637755498274,0.7888440247368685,0.5452845162515817,7,0.0002734375,1.0,7,0.2381367823531738,PASS,141.0,135.0,83.0,51.5,96.0,19.0,40.0,136.0,19.0,83.0
29,zro2_120_formal,30,formal,30,,zro2_120_formal:m030,0.015156318464702228,0.018373591196224823,0.016886234085027353,0.22874818363040322,0.002542988561204634,0.007158266969639776,0.007020653116836381,0.024038466977282374,0.008371483096855798,0.011286658288789005,1.3095178604125977,4.384764671325684,1.2740259170532227,17.5765,0.3347003218409163,0.2601974897459149,0.2688285849160827,3.2799738776679987,0.2104418887855189,1.6780426428582034,0.068353179014734,21.25,937.5,1.2740259170532229,0.2346274081098128,0.4914113988022932,0.1206057767870187,0.1298446202117918,0.1070897439247403,0.1023725450363675,0.0854761948920274,0.0652195955555922,-3.725438383016606,2.950219853873129,0.925869700541645,-1.3501058288411407,-7.728046526131189,-8.503921244746772,-14.352844617711565,-20.898585561537235,1.0399483726403593,1.2395834983124594,0.7229614801201814,0.2906056207173237,0,0.0,1.0,0,0.2025703016512185,PASS,177.0,158.0,133.0,48.0,30.0,118.0,93.0,172.0,30.0,133.0
30,zro2_120_formal,31,formal,31,,zro2_120_formal:m031,0.024030868946523086,0.04298160398015629,0.05558770344311221,0.29181132570079604,0.025402941693479134,0.05057061243541589,0.004126743689656593,0.04115671817528095,0.014894561452030065,0.017102240607543635,2.0496118354797366,3.698056221008301,1.8190507888793945,10.0665,0.5314216325347324,0.4321176972612738,-0.2945208095586604,-0.2910117867772688,0.3581720913208618,2.814471138179804,0.1111305678904552,21.0,0.0,1.8190507888793943,0.3524446031710384,0.4398486578886201,0.1717469261825103,0.1044478459119859,0.123608384697942,0.0541025087380569,0.1634137057892798,0.0945580481620751,-7.79592315236595,-6.466108620045037,5.63493103895072,3.8477331458510626,-4.604090058961487,-6.007044207139951,-20.597043145739743,-25.15010555858874,0.9194836302289016,0.9604341353908767,0.7501653315184968,0.2680388215323947,0,0.0,1.0,0,0.1909103953566175,PASS,138.0,132.0,169.0,153.0,35.0,138.0,143.0,148.0,35.0,138.0
31,zro2_120_formal,32,formal,32,,zro2_120_formal:m032,0.012598939768961974,0.04738216845554672,0.012132415954357675,0.5121409417401692,0.10523326121366534,0.27415566430613986,0.04371395495029431,0.14959986882193252,0.00649121689260065,0.04784639011163233,3.753253326416022,8.710296630859375,1.7432022094726562,48.3655,0.8646365340298404,0.5884414985775948,2.183656737294753,9.426019250141588,0.5051958539763006,1.6997571439925996,0.1869923832391978,5.0,0.0,1.7432022094726562,0.5322445901608587,0.3789268220322131,0.374668670419537,0.1877706000392455,0.3523346123143148,0.1660517488653705,0.2685446001495403,0.0964640927179306,1.197369121860452,-4.148218193708802,11.825257697031056,-1.5468021901087323,-16.860972450170404,-20.03261174225054,-8.749157402873319,-17.75458026773636,1.3303404977104003,1.5272314218988403,0.9640105434511692,0.47882150919054994,0,0.0,1.0,0,0.2165499530815655,PASS,78.0,163.0,110.0,153.0,51.0,79.0,47.0,144.0,47.0,110.0
32,zro2_120_formal,33,formal,33,,zro2_120_formal:m033,0.04472778067653884,0.04526267237408012,0.019972097166879928,0.09446570822794303,0.25551098179139947,0.29033454795547936,0.03147087704543234,0.16677265410417202,0.01212881580859681,0.012847765482802136,1.835156021118166,10.263412475585938,1.1839141845703125,57.5403,0.8677372999169544,0.3704619137942791,6.949993192102155,59.28891883052617,0.4254546722049646,0.7624963517883937,0.2202669685118163,5.25,0.0,1.1839141845703125,0.3706778349448585,0.1824806012547283,0.5394430076552952,0.3864689470661487,0.3919698767946178,0.2040463603941753,0.3185746112566508,0.1347863123225538,-2.8652258718788195,-4.505482818186194,-22.78094040597176,1.5687902065587231,-10.270477355382678,-30.306263610740206,-28.622952576758227,2.058429328719009,1.4504167353348787,2.7753100752430218,1.043640382996553,0.47882150919054994,3,0.0001171875,1.0,3,0.2243677764846512,PASS,77.0,101.0,70.0,153.0,128.0,13.0,34.0,132.0,13.0,77.0
33,zro2_120_formal,34,formal,34,,zro2_120_formal:m034,0.029264556075987276,0.17034806189920623,0.012383309111272807,0.5035309137774193,0.03703103487471136,0.042177508246674836,0.024723860167218226,0.06743318781301093,0.02283546925021737,0.17577422527511377,2.281332244873047,6.251583099365234,1.5941028594970703,55.1854,0.5843038896176586,0.4504055419564247,0.968707391284028,3.3577270749440986,0.2727592146102453,1.1648204872802588,0.1229716015908779,8.75,0.0,1.5941028594970703,0.2889222564394652,0.2445031402186878,0.2295942663930777,0.1543990137734388,0.1987541323605041,0.1157057067048562,0.3663871603680489,0.3931904284128024,-2.174890455341135,0.9236046570165022,6.935754844392938,3.1820072959861223,-12.503857186170375,-22.528686856795055,-23.37266312120072,16.00203030135467,0.7663868870780972,0.9852482537887572,0.9506698333433354,0.4788215091905501,0,0.0,1.0,0,0.2342651482029892,PASS,125.0,125.0,164.0,153.0,99.0,98.0,85.0,59.0,59.0,125.0
34,zro2_120_formal,35,formal,35,,zro2_120_formal:m035,0.5299527137911163,3.321197518069507,0.3089580788463378,10.333952454615165,0.600855520631232,2.0288896665769465,0.06384328237759572,0.39890094224327394,0.4299411553340746,2.3296866848296,10.744825854301453,16.800634145736694,8.593379497528076,8.4134,3.099172881562403,2.616170726281125,-0.0133283254991813,-0.9593560622914472,1.3905009892464273,1.1538950303709563,0.6758026651812005,6.5,0.0,8.593379497528076,1.3991324567162524,0.203810266225262,1.6824988532749057,0.2947256589393097,1.0459356030789588,0.1138985738868112,1.7286500956353874,0.3111161691779849,-11.670513620468478,-4.952557207300013,-15.815764193307452,-19.209065990515498,-9.546893088961607,-22.964518885934787,129.4804275308062,-7.7243437041515,4.779249131269973,5.280060241501451,0.9660547635718597,0.11733901490409179,69,0.0026953125,1.0,49,0.2212624052997015,PASS,17.0,25.0,27.0,153.0,115.0,33.0,87.0,72.0,33.0,27.0
35,zro2_120_formal,36,formal,36,,zro2_120_formal:m036,0.002054039931464604,0.01784294654618234,0.04145847552354007,0.4604917281495756,0.011297952452021648,0.33345091389177545,0.015784633535986605,0.12336475781379679,0.0020043619693871405,0.007055404824700249,2.77141716003418,11.257942199707031,5.5434417724609375,54.874,0.7647949042328561,0.5114096520841122,-0.3631497927054084,13.178687064568162,0.3334534961165279,1.4003221660811938,0.1173108518520111,9.5,8867.1875,5.5434417724609375,0.3636924592003389,0.2261406425122692,0.5128992256748488,0.4497530483530854,0.306867388774151,0.1609946722874874,0.2581113800886202,0.1139001601340117,-5.6112731396838225,2.8690978479605094,-0.8499352677199548,-12.460149324198381,7.344241857405488,-14.375891551400722,4.43978150089789,-11.531832997097915,2.7144803456998052,3.3718770138328895,0.8484581694602708,0.36954081025297086,112,0.004375,1.0,112,0.2209980592650771,PASS,91.0,194.0,47.0,18.0,102.0,8.0,51.0,139.0,8.0,47.0
36,zro2_120_formal,37,formal,37,,zro2_120_formal:m037,0.07048625236674211,0.2443770194209824,1.1050023775206608,2.3478265185223353,0.37060477250155394,0.8869001870061515,0.06362615729306738,0.6695435510461044,0.03667290681777285,0.15425383242127416,4.300704574584965,26.783851623535156,2.4467391967773438,34.3416,1.8248260249942885,0.8432355511933565,7.346350812319603,75.82733401743616,0.8704796583331376,1.0283780164756988,0.368664377034422,4.5,0.0,2.446739196777344,0.9541613913918288,0.2734014080960091,1.0673257925650257,0.3420984267582354,0.6857658180670182,0.1412240740042191,0.7575047463519358,0.1723168649279754,-68.70101476623675,0.8077638895225733,-14.815022566437447,12.478777693118095,-12.617751074160866,-40.33463638896721,30.61980298252561,-15.416717464429388,3.475122726017528,3.93876643758738,0.927307275975634,0.14080737388215497,0,0.0,1.0,0,0.2089220938776249,PASS,37.0,81.0,43.0,153.0,84.0,21.0,64.0,115.0,21.0,43.0
37,zro2_120_formal,38,formal,38,,zro2_120_formal:m038,19.309217657981627,41.87814926806065,3.064539226980006,87.0495428353513,50.57647451328129,79.41290779665246,60.269715976983456,56.23484124722218,9.769465501031862,30.782561979382184,39.28533647537232,43.4492301940918,2.381214141845703,53.7011,12.560357387242096,5.739659388437867,2.0279127722024333,2.5207201490043243,3.0113551634072526,1.0125488311361757,1.284901808058398,16.5,0.0,2.381214141845703,2.655300880833157,0.0446913512111418,3.8438181695871223,0.0936529963993686,6.98008900565084,0.3088288949038614,9.169622525642437,0.5329652855013048,62.69992754987319,-414.2894412313981,-518.2409953083996,280.39337226219686,1075.4385092623138,-196.79048852835965,-506.39586478180775,1281.61077216728,14.925477296157029,16.977763569495554,0.9997145829283876,0.4950014354176543,695,0.0271484375,1.0,177,0.259871196973398,PASS,2.0,2.0,10.0,153.0,182.0,143.0,9.0,36.0,9.0,9.0
38,zro2_120_formal,39,formal,39,,zro2_120_formal:m039,0.0028268497002161236,0.3052360836508055,0.05770420998334797,0.34286915610285895,0.11545055385876749,0.5131724479934434,0.09108768925461465,0.9566853249715842,0.00014074064294407944,0.13615490608341124,4.4444492816925045,7.274548292160034,3.7319998741149902,5.3225,1.0998376844810436,0.8917528812633827,0.0396611249158643,-0.2030378375536177,0.5335578183663173,1.1405739546287754,0.2128511906605668,9.25,0.0,3.7319998741149902,0.4777940796587035,0.1887227846161551,0.5936294171517362,0.2913222369395026,0.5351617973378636,0.2367625533990599,0.4428373663565569,0.1621180331986086,-6.533986833454081,7.0548175183359,8.165998525181147,8.832514338661198,-22.947237357485065,-14.435383530335073,0.14878784566783698,1.2450912350847825,1.2392562156517053,1.3766953226464846,1.244827698753283,0.27247051513638426,0,0.0,1.0,0,0.2572949539775783,PASS,61.0,192.0,118.0,153.0,119.0,34.0,25.0,118.0,25.0,118.0
39,zro2_120_formal,40,formal,40,,zro2_120_formal:m040,0.06730510450453121,0.48599648597465805,0.06935451664519018,1.8917423065541779,1.6847809232745707,3.544767549780209,0.39054457840804546,1.5092856507006822,0.009619251149873444,0.12124159823384048,10.106584014892578,17.766300201416016,4.335237503051758,57.6547,2.01277322504111,1.105729856491089,2.9223716280668106,11.865363487638737,0.9237348627527604,1.1450848139457908,0.4576313479657484,6.5,3164.0625,4.335237503051758,0.9307949435342556,0.2138544725518049,1.2601940970251009,0.3919992072689398,0.927583967086602,0.212381543951105,0.6648821392351341,0.1091188147636388,-3.966167467748904,-1.0046130083330356,-53.50762305117858,-28.73096826663194,-56.58400612583658,-65.18595733494138,7.836088019736625,15.14960055971278,3.856342071719142,4.193650143197253,0.8468369975656879,0.5908565744256735,123,0.0048046875,1.0,77,0.2409736771930815,PASS,34.0,84.0,38.0,30.0,108.0,12.0,31.0,140.0,12.0,34.0
40,zro2_120_formal,41,formal,41,,zro2_120_formal:m041,0.05150789176391237,0.34472163304340625,0.03158531619482093,0.3137280199808751,0.03395107764838244,0.25617305061909496,0.04108275793232011,0.14596204566456056,0.04413034963501323,0.35805901757619574,3.8811757659912125,6.559719085693359,2.390737533569336,56.2835,0.9623362754017653,0.7716847035288811,0.1326739474271611,0.037110367948129,0.3195753600686,1.360220678635959,0.0872999559363225,7.75,0.0,2.390737533569336,0.3559673040776935,0.1368253302734885,0.5762444542092212,0.3585583194929935,0.4237103806994287,0.1938583421915364,0.5108497950470663,0.2817946432483691,-4.541000915169872,14.080540508550568,-2.622762036780938,7.351004941233263,-14.538825389376125,17.065014114754327,-35.24125649045473,6.923152902250838,1.136645963889792,1.2425290469112367,1.1442768892401707,0.8092322196001182,0,0.0,1.0,0,0.247305883115448,PASS,69.0,91.0,132.0,153.0,145.0,17.0,39.0,85.0,17.0,91.0
41,zro2_120_formal,42,formal,42,,zro2_120_formal:m042,0.0006824738852365329,0.04243117257057238,0.1326463110618044,2.8613603819475646,0.13108911838888748,0.7241537796555696,0.012312406654011418,0.03687301261245545,0.0011509600262958448,0.007330618414376213,2.9021284484863283,4.855125427246094,1.969736099243164,39.7223,0.7597134590061623,0.6023567526042461,0.2667487096131527,-0.2663770342918559,0.3877801973210804,2.3131249185830947,0.1047374960232759,21.5,0.0,1.969736099243164,0.4682728228106014,0.3799253444448487,0.5103372535659526,0.4512475982493597,0.1571848483375503,0.0428076828068295,0.1996519094245506,0.0690632951064864,13.745963024546791,-0.581216583375699,-9.845132008875732,2.127449493450727,-9.04863067325446,-14.175670525936615,3.9349199146806417,-7.788359794487404,0.9381187631590524,1.0313053458310661,1.2681381549837762,0.27247051513638426,0,0.0,1.0,0,0.2908954039551389,PASS,93.0,198.0,157.0,153.0,50.0,7.0,161.0,167.0,7.0,153.0
42,zro2_120_formal,43,formal,43,,zro2_120_formal:m043,0.3225079058017536,0.37212032959366104,0.6097665805177,0.6461473809137733,0.7486455833729628,2.282837244509919,0.10964213462052504,0.5018081059536759,0.1974571702511585,0.4285316780557261,12.703013687133792,23.08761978149414,2.231344223022461,48.9606,2.362876250095584,1.0127118235081434,4.876091598499939,27.2869528966232,0.8306089411554979,0.7654355783266812,0.3584620867867856,8.0,0.0,2.231344223022461,0.6906077361803573,0.0854242006838872,1.5667020217004988,0.4396335762222738,0.877135982730897,0.1378008513287625,1.2891554060496635,0.297665563121656,-52.669893859715344,-1.5171257302964047,20.223784977149037,11.369658940748618,19.05192935847557,20.197844341498968,89.89739512932303,20.580593854152013,2.3163001647850554,3.3690644324285604,1.3587959686631368,0.22800371263874314,38,0.001484375,1.0,22,0.2132874661381713,PASS,27.0,35.0,48.0,153.0,162.0,9.0,66.0,76.0,9.0,35.0
43,zro2_120_formal,44,formal,44,,zro2_120_formal:m044,2.1425362061980016,4.57530322788225,0.6396134964746643,6.919286155121225,11.680691483874968,11.080266047972566,1.775372627416196,5.752144360280099,0.5485666026987022,3.202368083307268,14.077025909423828,31.136716842651367,3.1213340759277344,52.191,4.802227944160921,2.7311454986035826,2.609227719793389,9.419784358221824,1.507411566149367,1.959497128602908,0.6329654169990031,14.25,0.0,3.1213340759277344,1.2598227591173274,0.0688229617664631,2.274300823464727,0.2242901885651893,2.063215766528228,0.1845881234157726,3.3521004575525235,0.4872462546641304,-27.04489266347088,-13.99956294333383,-176.03277467955772,-136.70486351014674,148.81232957710813,34.46352342764213,-52.30761109402284,421.4997130982735,4.7338160152823345,5.2652642658206315,1.2681381549837762,0.5894344947788261,166,0.006484375,1.0,64,0.2150988441101245,PASS,10.0,15.0,28.0,153.0,167.0,60.0,43.0,42.0,42.0,28.0
44,zro2_120_formal,45,formal,45,,zro2_120_formal:m045,7.697548926732254,5.121617851879054,0.6061058737659696,3.982788618388845,1.295509508873358,1.4314240030681447,3.7631165219648515,5.193904514932964,4.052551157900593,6.044715098229901,18.50959945678711,23.96282196044922,5.366344451904297,49.5979,5.759937507256592,4.4322122564911846,0.7329141122493403,-0.6907309651746893,1.5111707937656655,0.8963347728922326,0.7992560170177909,18.25,0.0,5.366344451904297,1.2784718086734337,0.0492659394512651,1.7440446560193354,0.0916810668805322,2.790450858600904,0.2347000674484751,4.463466465161764,0.6004944658171478,-25.621783897549378,-18.871933707295348,34.56546445726722,-10.113429537290896,247.40274602688248,-59.46261850886027,-328.876671150966,490.3260347051361,5.275404461873919,6.369032348174929,1.1522685027314645,0.535953326452168,313,0.0122265625,1.0,113,0.3886902858133605,PASS,9.0,8.0,25.0,153.0,180.0,146.0,26.0,29.0,26.0,25.0
45,zro2_120_formal,46,formal,46,,zro2_120_formal:m046,0.035652684239433734,0.17768768485491807,0.05119253638545037,0.7107277108259017,0.05876879221950278,0.0745040715665422,0.02868820546212792,0.1891425564843358,0.03306384514473176,0.19694246366837503,2.5155401611328125,4.619972229003906,1.5067901611328125,52.3175,0.6210842194186695,0.4833992947638035,0.5246438369421673,0.1598059777386486,0.2352671263702541,1.4468544397057426,0.1061045673522027,9.75,0.0,1.5067901611328125,0.2793590521222738,0.202313334132312,0.2629138391704202,0.179195006925535,0.2197613493248959,0.1251992237998837,0.4122538049052997,0.4405836289659813,-8.5914665805718,7.975127862779267,8.58052514992506,-4.489529190833695,-16.543340205590038,-11.864490035121678,-31.89718622142679,15.293151096517118,0.9230172158588992,1.06818297812955,1.0143559146130694,0.26478844278907143,0,0.0,1.0,0,0.2361023778313117,PASS,117.0,112.0,152.0,153.0,116.0,84.0,73.0,52.0,52.0,117.0
46,zro2_120_formal,47,formal,47,,zro2_120_formal:m047,0.2327889761627342,0.39092452958807256,0.3645526659672017,0.9462377625161517,1.0713431509171827,1.3865250430389315,0.07194206515265276,0.7768981564129632,0.11747086414134746,0.2403487916252881,7.84916275024414,11.225326538085938,3.780048370361328,45.2915,1.5157645732237823,1.006653210669756,1.6121282893875375,5.133480290951626,0.5579168456969701,1.2706174090176905,0.2121657653394151,8.0,1757.8125,3.780048370361328,0.5838299708104583,0.1483574180568123,0.858191336736269,0.3205566179220689,0.7202082951815083,0.22576298232632,0.7825292466604015,0.2665248154458419,36.68240140576777,1.2570450795941048,55.98972799829653,6.098827774197433,-13.658118649782658,-39.13669131928295,-101.57372466234389,13.052387774749992,2.3844729899013495,2.5930107425145486,1.3587959686631368,0.25012058365238554,0,0.0,1.0,0,0.24919145586372,PASS,47.0,40.0,77.0,37.0,141.0,27.0,29.0,90.0,27.0,40.0
