i,j,D_proc_raw,D_proc_phys,D_morph_total_um,D_over_sentinel_total,D_morph_DCT_8_16_um,D_over_sentinel_DCT_8_16,D_morph_DCT_16_32_um,D_over_sentinel_DCT_16_32,D_morph_DCT_32_64_um,D_over_sentinel_DCT_32_64,D_morph_DCT_64_inf_um,D_over_sentinel_DCT_64_inf,D_morph_desc,type_raw_D_morph_total_um,type_raw_D_morph_DCT_8_16_um,type_raw_D_morph_DCT_16_32_um,type_raw_D_morph_DCT_32_64_um,type_raw_D_morph_DCT_64_inf_um,type_raw_D_morph_desc,type_phys_D_morph_total_um,type_phys_D_morph_DCT_8_16_um,type_phys_D_morph_DCT_16_32_um,type_phys_D_morph_DCT_32_64_um,type_phys_D_morph_DCT_64_inf_um,type_phys_D_morph_desc
129,141,2.867543923448895,0.3982500055988641,0.87612825552868,3.0496274170818873,0.4098004432291768,2.721970888851315,0.31394670994723284,2.4781289640614554,0.21585443883881258,2.4676931579400816,0.6053809214450985,8.10538116555386,51.05513173115918,III,III,III,III,III,IV,I,I,I,I,I,II
129,142,2.272892341039654,0.33010253960140606,0.845607731793286,2.943391571610848,0.4308025962751546,2.8614711020377155,0.3445131388015539,2.719404155907066,0.3856149448989645,4.408430821462976,0.39809980397254746,5.330116194324769,55.94399497372087,III,III,III,III,III,IV,I,I,I,I,I,II
129,143,1.7270302488432565,0.2849702286382829,1.1647742645042174,4.054346506151659,0.3467547992491294,2.3032099762707423,0.5709544264329348,4.506811686417619,0.5730298402386083,6.550997161138993,0.710224195592514,9.509116680675358,47.763509280107584,I,I,I,I,I,II,I,I,I,I,I,II
129,148,3.1058488486825353,0.5067839116841452,1.0108213623399978,3.5184672117485567,0.520756112421002,3.4589591144210567,0.2993520914151638,2.3629267792389825,0.20147104752386308,2.3032592156648413,0.7356282992338093,9.849249538992742,58.40317628786447,III,III,III,III,III,IV,I,I,I,I,I,II
129,150,2.56700769611442,0.46556005860827887,0.8282844989252289,2.8830928589811062,0.3610315952593046,2.3980391151060876,0.33576597731041447,2.650358698325558,0.23590037218778875,2.6968624668312953,0.5470492095530154,7.3243840409732135,57.332728110292315,III,III,III,III,III,IV,I,I,I,I,I,II
129,151,2.099076558483169,0.4276503614022016,0.8591353454226092,2.9904784919919063,0.3497040539990881,2.3227994757596546,0.36387931286941916,2.872270471622555,0.39751159797168567,4.544435851277829,0.519522145601402,6.955827091468094,49.494477575476125,III,III,III,III,III,IV,I,I,I,I,I,II
129,152,2.179660205955494,0.38862018452477654,0.9775017582513135,3.402488326791982,0.2477634262962361,1.6456908352421153,0.21666023036743076,1.7102010475726914,0.15747468614735977,1.8002835968769886,0.8866960700553256,11.87187995393219,57.12718087630026,III,III,III,III,III,IV,I,I,I,I,I,II
129,153,3.731115689747752,0.5461257240072835,8.220065894028153,28.612407101881654,1.2238999934385133,8.129371766301105,1.874037798961687,14.792661309091287,2.3179092800222514,26.498824401327266,7.515731725939425,100.62733762961774,240.3031240922863,IV,III,IV,III,IV,IV,II,I,II,I,II,II
129,154,3.1608690713022316,0.4872362953778014,6.482810453032097,22.56536799555891,1.1264522401394492,7.482105634586165,1.8085876017702502,14.276032135334715,2.7829058204711923,31.81476225048367,5.384354913822397,72.0905587889613,60.20054999168403,IV,III,III,IV,IV,IV,II,I,I,II,II,II
129,155,2.633310602067873,0.4339623501326831,2.5621598583614884,8.918366576695872,0.515882821781414,3.4265898101095633,0.8094549449688841,6.3894083953525564,0.9098629087319988,10.401743353621951,2.1604603758904837,28.926175601746696,58.5450819464461,III,III,III,III,III,IV,I,I,I,I,I,II
129,158,2.751114939794727,0.8563028464874091,0.9305046996538539,3.238900955289471,0.36246914833438204,2.407587610443734,0.22864855753749602,1.804830549489679,0.2015445688632438,2.3040997270165113,0.7617180930435542,10.19856303049475,58.436175768580604,III,III,III,III,III,IV,I,I,I,I,I,II
129,160,3.7315568735272646,0.4493698837379401,1.1709289587479745,4.075769767176601,0.52843989552452,3.509996233266551,0.28605620523005937,2.257976099349043,0.24802626805230837,2.835488248259463,0.87730937892849,11.74620253865338,57.881886534405005,III,III,III,III,III,IV,I,I,I,I,I,II
129,161,3.1613898361324817,0.34207456836316164,0.8779708114907728,3.056040986264307,0.3885819626517648,2.581033787899784,0.26733990931555107,2.110239577397646,0.19410109485528187,2.2190043730383207,0.6285202839451088,8.41519164412461,58.321828083784645,III,III,III,III,III,IV,I,I,I,I,I,II
129,162,2.180415332800766,0.39699260877197884,2.4429073419976177,8.503272392523243,0.513288764812432,3.4093596004544655,0.6885087896254647,5.434723535941926,0.6227694704249311,7.119631031952813,2.1627237671161623,28.95647990761597,58.42089925481012,III,III,III,III,III,IV,I,I,I,I,I,II
129,163,2.6339356744328044,0.3197472282764734,1.0206700695551638,3.552748593905395,0.4264907589590871,2.832831075298567,0.27082552430462636,2.1377531750507193,0.20270394226465552,2.317353926585221,0.8301334777590894,11.114569384615889,58.36187891733936,III,III,III,III,III,IV,I,I,I,I,I,II
129,176,3.304093002275449,0.4263361836443799,1.2671229354789586,4.410601781719867,0.4741463752608909,3.1493685569118677,0.5958129222460264,4.703031479540396,0.6252547262724739,7.148042997366652,0.7214961038808406,9.660035069252853,58.78992463328466,III,III,III,III,III,IV,I,I,I,I,I,II
129,177,2.643274401820359,0.34106894691550393,0.7127703629674931,2.4810112301165472,0.29909550952182995,1.9866480950809482,0.16555650314329307,1.306815305365305,0.1463654682632086,1.6732806910750064,0.5396017601986979,7.224670928799466,51.926415086165385,III,III,III,III,III,IV,I,I,I,I,I,II
129,180,2.463742902979853,0.5104513286413959,0.778684153750183,2.7104439670089264,0.47589668598289947,3.1609944468064946,0.2728191825236339,2.153490056567306,0.1955900908642202,2.236026887299429,0.4686418485192219,6.274596172126861,58.31753948158627,III,III,III,III,III,IV,I,I,I,I,I,II
129,181,1.971451997499933,0.47612941764593364,0.9647882935330995,3.358235296112846,0.49724736690762406,3.3028096470935098,0.47887581170064003,3.7799918953227927,0.23658546030465674,2.704694537682725,0.5302794796552395,7.099855900012985,58.40879544809873,III,III,III,III,III,IV,I,I,I,I,I,II
129,182,3.61343723555597,0.5890250565633638,2.8653561456218797,9.973732277495893,1.3142458716145968,8.72946592038546,2.0246370488874943,15.981411983592064,0.7659852742855685,8.756904099845068,0.876677494386299,11.73774230331122,36.228288721793646,III,III,IV,III,III,IV,I,I,II,I,I,II
129,183,3.021059028045556,0.5483104265672007,1.5999712335309406,5.56918020795251,1.2589038111415196,8.361873644618882,0.6455351788328008,5.09551262459489,0.2828334210025954,3.233410911535975,0.6070031813696308,8.12710143220275,58.59428908005496,III,III,III,III,III,IV,I,I,I,I,I,II
131,167,2.176143982681689,0.6786874907484464,3.8168718130328996,13.285768213796805,0.6508387312594308,4.322992102852279,0.40412822299666373,3.1899740397695044,0.9301985466364944,10.634224625673731,3.6130211237893968,48.374357912709094,10.384292795726202,III,III,III,III,IV,III,I,I,I,I,II,I
136,191,1.3216372009101796,0.7431308694763749,2.120994413530466,7.382757803053516,0.1894246304909343,1.2581936851136872,0.43192263565171346,3.40936840466389,0.6230896809864551,7.123291746163852,1.9570129622836787,26.202239686335144,144.19182640247905,I,I,I,I,I,II,I,I,I,I,I,II
138,191,1.6277857748265594,3.0391041372543475,2.5210177013093653,8.775158947730256,0.27686006331490987,1.8389561189597603,0.534202681844335,4.216712889841263,0.6633758757365553,7.583851962942624,2.3362605013292033,31.279944898327063,145.7786991879238,I,I,I,I,I,II,III,III,III,III,III,IV
140,149,1.1333410238257646,0.4209223600219404,2.7737941551995124,9.655023281874989,1.0976717794573767,7.290940452999182,1.2864977815207401,10.154931756167151,1.395056100336795,15.948573549207346,1.5223763450224088,20.382935961004534,42.56150579377011,I,I,I,I,I,II,I,I,I,I,I,II
140,153,0.8495614796064511,0.46548898324897986,8.207442826848457,28.568468726973705,1.235546418568032,8.206729491714807,2.0005863712485548,15.791568679063156,2.2734477858224214,25.99053128667585,7.476616324338821,100.10362565227331,298.4912606835009,II,I,II,I,II,II,II,I,II,I,II,II
140,154,1.0763066153929028,0.4676522304951436,6.4125301223179605,22.320736205549945,1.2355266576320212,8.206598235896404,1.875327738228364,14.802843406107591,2.746261021819681,31.395831236635242,5.257245160587947,70.38869973901741,14.624633004008604,II,I,II,II,II,I,II,I,II,II,II,I
140,178,1.7270302488432565,0.2932114826698534,1.082095673276875,3.7665588483269925,0.5537091295280309,3.6778391931207026,0.5859545300892507,4.625214555939291,0.3247856748912772,3.713017865361797,0.4725964123312856,6.327543408990169,32.77598516340187,I,I,I,I,I,II,I,I,I,I,I,II
140,179,2.272892341039654,0.34565739748937624,1.169367815084956,4.070335737984297,0.5345973353014102,3.550895095382171,0.5973593068714868,4.715237820325355,0.35446593988769604,4.052328871665466,0.6352645399589293,8.50548977499336,46.12972922006368,III,III,III,III,III,IV,I,I,I,I,I,II
140,182,2.285944600751994,0.4209223600219404,2.9548824708527897,10.285355529287976,1.3887041840426435,9.224031902952726,2.130784609429587,16.81928457760026,0.7224405506760301,8.259091698609756,0.7855817038574704,10.518070393183855,93.82769692561023,III,III,IV,III,III,IV,I,I,II,I,I,II
141,149,1.3119234348824842,0.44533377056382434,2.6767917568296737,9.317377313120273,1.0317777789960618,6.853260226027471,1.0985637437392235,8.671480050501328,1.4675126593996337,16.776912109253203,1.5025642602281581,20.117674051926947,35.37835562051055,I,I,I,I,I,II,I,I,I,I,I,II
141,153,1.0763066153929028,0.4835750996023018,8.268435535573918,28.78077216040083,1.2963793843982638,8.610793383807222,1.941800480974745,15.327544012615299,2.3316068818180593,26.65541825417337,7.530217704826345,100.8212888696971,291.15372138493507,II,I,II,I,II,II,II,I,II,I,II,II
141,154,0.8495614796064511,0.4692704851627841,6.378198821045744,22.20123580482303,1.1882159954893239,7.892352004072092,1.8218835833252045,14.38098356802371,2.7541769297111673,31.48632755372647,5.252454663246971,70.3245602764977,16.806781880871544,II,I,I,II,II,I,II,I,I,II,II,I
141,179,1.7270302488432565,0.2876505323405838,0.7369973365236484,2.565340484793063,0.40383379499040567,2.682339299675926,0.31562259116289176,2.49135748230759,0.1849122465014014,2.1139555339493437,0.40142119972513896,5.374586010968714,38.73422663443265,I,I,I,I,I,II,I,I,I,I,I,II
141,182,2.3795428007108037,0.44533377056382434,2.861674866300785,9.960918479656703,1.2976510657341525,8.619240128151636,2.0777500257196024,16.40065767747844,0.7082314398183145,8.096650167026612,0.7684080478101036,10.28813412770369,86.55074554983999,III,III,IV,III,III,IV,I,I,II,I,I,II
142,149,1.741030375127363,0.4912681814546924,2.84410088417018,9.899746958940868,1.0490149131348185,6.9677524822173496,1.1061940763985665,8.731709853106107,1.4505520695344203,16.583015093328186,1.780307995119038,23.83635555953254,39.9386192545732,III,III,III,III,III,IV,I,I,I,I,I,II
142,153,1.5711395859250687,0.5223844228646543,8.264096292548654,28.765668122361056,1.2969033789755748,8.614273853408761,1.8955926630889082,14.962803984321278,2.39247927816688,27.35132423963968,7.519072787223567,100.67207074598488,295.96692824381586,II,I,II,II,II,II,II,I,II,II,II,II
142,154,1.0763066153929028,0.4935652871402134,6.293744078660128,21.90726571967112,1.2708186340271788,8.441014117930782,1.8675366265052356,14.741344498772113,2.678919093415843,30.62596420559988,5.151949248271248,68.97890389929341,14.627983107898078,II,I,II,II,II,I,II,I,II,II,II,I
142,179,1.2932864386118528,0.26054240718080535,0.8435744202985628,2.9363140205301175,0.4535025533980916,3.0122484462004517,0.4231603949343511,3.3402039196612474,0.40279952825682636,4.604888577913902,0.2431048166034847,3.254904692155895,43.632014686094216,I,I,I,I,I,II,I,I,I,I,I,II
142,182,2.6405051805548285,0.4912681814546924,2.947771434083965,10.260603430999582,1.3760721705593282,9.140127716080158,2.1055685687680463,16.620242514911283,0.8599358112800659,9.830966317760554,0.7545667148294495,10.102813983521168,91.37433852390402,III,III,IV,III,III,IV,I,I,II,I,I,II
143,149,2.283548309244463,0.5533917327554352,2.79680728148673,9.735127376721145,0.9955306675034005,6.6125001587359,1.1387997197193236,8.989081523344684,1.557834595026463,17.809491396282226,1.6233813655844374,21.735281504593146,32.31947006580923,III,III,III,III,III,IV,I,I,I,I,I,II
143,153,2.156823059965262,0.577755846716374,8.376972892184314,29.158569014238086,1.2868202984656865,8.547300154206315,2.017281051876357,15.923347641220353,2.418702404099441,27.651112508028753,7.606896168818895,101.84792871881096,287.8466545946023,IV,III,IV,IV,IV,IV,II,I,II,II,II,II
143,154,1.5711395859250687,0.5374702986786737,6.477502618263237,22.546892483173238,1.1422929164831843,7.587322357944488,1.875258180569056,14.802294354804483,2.8982077878669674,33.13291849304329,5.289503027524437,70.82059690961842,17.733023710939687,II,I,II,II,II,I,II,I,II,II,II,I
143,179,1.1117142571676888,0.273674236986916,1.0616294089456664,3.6953198711157893,0.3477914059334849,2.3100953109857816,0.5651097836888227,4.4606771737444,0.6013588108143606,6.874859886581821,0.4956922183802157,6.636770714841532,35.44860653240665,I,I,I,I,I,II,I,I,I,I,I,II
143,182,3.0258343844424145,0.5533917327554352,2.9550119968521775,10.28580638341403,1.336603097973,8.877966782960172,2.0590392505205912,16.25296473312968,0.9248668168897478,10.573271174418291,0.9223282219527874,12.348955069197503,83.26064173540254,III,III,IV,III,III,IV,I,I,II,I,I,II
147,167,3.529817818844994,0.7955220488542065,4.472246631440753,15.56699702027516,0.9434030570851945,6.266258859078767,0.9283284094039022,7.327732531076928,1.3670063603725726,15.627903046603514,4.009610968753097,53.68425742547433,11.392851971199038,III,III,III,III,IV,III,I,I,I,I,II,I
148,153,1.0944760784531717,0.5711530133532827,8.255985111024165,28.737434719995687,1.3399428256485846,8.900149876365342,1.886169405304765,14.888421780874623,2.303278749596182,26.331565112967645,7.534878411126851,100.8836905736955,298.52196513639655,II,I,II,I,II,II,II,I,II,I,II,II
148,154,0.8724658523969919,0.572006235017321,6.482183559107943,22.56318590305517,1.297409474595848,8.617635434803118,1.7804243428467084,14.053726293453073,2.844982321267335,32.524433810204954,5.32010658353145,71.23034468605329,15.188775264908223,II,I,I,II,II,I,II,I,I,II,II,I
148,178,1.7595677680189743,0.3408316656735172,0.7591065485610777,2.6422982347274435,0.50086515935218,3.3268396984970425,0.3292940045977432,2.5992723753104783,0.22542329898679414,2.5770863714569576,0.3242689952674664,4.341603300843958,32.69717940299343,III,III,III,III,III,IV,I,I,I,I,I,II
148,179,2.099076558483169,0.3853740052802311,0.8462410293007108,2.9455959537085885,0.48923160088344,3.249567435841262,0.32218694415821203,2.5431730063204423,0.248841951316369,2.844813310188218,0.49765524192933047,6.663053429639601,46.07646504472773,III,III,III,III,III,IV,I,I,I,I,I,II
148,182,2.212975707967725,0.15817208847810532,2.8944621832283235,10.075044579350221,1.3705696371288898,9.103578863925286,2.009189410377863,15.859476511092598,0.8514094917107681,9.733491646511014,0.8066412522396983,10.800034460377969,93.91364805683149,III,III,IV,III,III,IV,I,I,II,I,I,II
149,150,1.3216372009101796,0.11155651847049466,2.7216886107404394,9.4736542917053,1.0135863815651922,6.732429575274221,1.1055136355909967,8.726338813945189,1.4705251658942982,16.811351714503502,1.5865665408017475,21.242371707081727,41.75379254453794,I,I,I,I,I,II,I,I,I,I,I,II
149,151,1.9824558013652696,0.16733477770574198,2.7878720922325817,9.70402576807616,1.013105325565886,6.729234311707152,1.1313589417983696,8.930347965397337,1.4586451651577834,16.67553705768418,1.6969258207352933,22.719960440605384,34.2746717678149,III,III,III,III,III,IV,I,I,I,I,I,II
149,152,2.165947291132825,0.6233191529368427,2.9147252416053924,10.145576237233291,0.9780012842878408,6.496066729732534,1.0789161049643121,8.516392001540062,1.483595947132511,16.960779623440576,1.9338110079412563,25.8915911722026,41.6728758162917,III,III,III,III,III,IV,I,I,I,I,I,II
149,153,0.8724658523969919,0.5702877321586521,8.92357711215944,31.0611890986947,1.5939168872772425,10.587092908513133,2.2256431757498514,17.568047833399635,2.4085099510794414,27.53459025018044,8.075558739568,108.1228023386833,256.70775134638103,II,II,II,II,II,II,II,II,II,II,II,II
149,154,1.0944760784531717,0.578402490559023,7.201863004916884,25.068246270187,1.4631231923917827,9.718336820505625,2.232045920552426,17.61858770797714,3.1032397960969447,35.47688735738362,5.829263618604789,78.04739440830316,43.45495962472722,II,II,II,II,II,II,II,II,II,II,II,II
149,155,1.5836418643204984,0.5963631422273644,3.815282550392816,13.280236308063188,1.0791033359695952,7.167605392093071,1.1275312163039322,8.900133928703541,1.7434817749085243,19.93184884257932,2.917104733310566,39.056806922297035,42.41721679025454,I,I,I,I,I,II,I,I,I,I,I,II
149,157,3.375385615005326,0.7450468696229476,2.744293163263151,9.552336222905579,1.1512582223506167,7.646871589732779,1.1359660566460015,8.966714088637147,1.4585597451333228,16.674560518072365,1.4902481716312665,19.952775243572955,42.405246920848086,III,III,III,III,III,IV,I,I,I,I,I,II
149,158,3.5641649398010684,0.8431004613053289,2.6690239612272846,9.290339168545152,0.9970122574081025,6.622341154899878,1.075459639131312,8.489108491878547,1.4366998590566307,16.424653721645143,1.5666886619404958,20.976228888195813,43.07614654564015,III,III,III,III,III,IV,I,I,I,I,I,II
149,159,3.3100674958794207,0.6852100771121942,2.6705062005997053,9.29549854766606,1.0827626808372577,7.191911442432002,1.1106860057958954,8.767166763439427,1.4674410169361278,16.776093077604084,1.398061764941462,18.718501188949656,42.80820957047837,III,III,III,III,III,IV,I,I,I,I,I,II
149,160,3.2781409470877656,0.5090914372410078,2.7340212476316665,9.516581736803742,1.066997159482139,7.087193912509279,1.0858148452703822,8.570847001787982,1.4575462432354733,16.6629739520868,1.560224079206111,20.88967527330262,42.26246817348853,III,III,III,III,III,IV,I,I,I,I,I,II
149,161,3.3440827279959593,0.5871593307024674,2.762998073466377,9.617444278295702,0.9981892598661934,6.630159024499493,1.1177450706480638,8.82288728069628,1.4560360624173456,16.645709248649645,1.6563571695231722,22.176791057827817,42.80214678717524,III,III,III,III,III,IV,I,I,I,I,I,II
149,162,3.8309710353042723,0.8522586117059946,3.1562173414803683,10.986161989536193,1.0637297441102354,7.065491130896782,1.2046623045105738,9.508965866284871,1.5957283982575885,18.242701292102826,2.069461456660531,27.70780069120022,42.52565435503855,III,III,III,III,III,IV,I,I,I,I,I,II
149,163,3.5345343342232747,0.7074458491992687,2.5930666226156096,9.025946848246159,1.01866169114401,6.766140727015764,1.0950385291908071,8.643653874911115,1.4035867576006746,16.046097809889922,1.4401627042170821,19.282186214639196,42.85842864606622,III,III,III,III,III,IV,I,I,I,I,I,II
149,176,1.6307659266565055,0.308277632062521,2.782758915365917,9.686227820957608,1.0505595132045986,6.978012003636432,1.2531604688466436,9.891784675773994,1.5399556883669592,17.605095990413123,1.4800646756720384,19.816429492619342,43.15643806428911,I,I,I,I,I,II,I,I,I,I,I,II
149,177,1.7595677680189743,0.32798368467098743,2.6781625377530838,9.322148727648301,0.9661844974426322,6.417577430065205,1.0659859357433117,8.414328097566797,1.4048704153141702,16.060772853747117,1.6214725792016738,21.709724965482224,36.62823150266444,III,III,III,III,III,IV,I,I,I,I,I,II
149,180,2.491446397612745,0.18534306618665006,2.7865890985544834,9.699559923410176,1.062824958120567,7.059481373793762,1.0871599777974152,8.581464765153944,1.430176217405744,16.350074083842248,1.719757660792103,23.025653533690722,42.62950692510727,III,III,III,III,III,IV,I,I,I,I,I,II
149,181,2.8966724470872856,0.22340126051578402,2.8129586974449254,9.791347228803286,1.1223764418649833,7.455033423134889,1.0849544493440084,8.564055492279678,1.4056710300735766,16.0699256493744,1.7324803723129734,23.195996573391866,42.67219858757649,III,III,III,III,III,IV,I,I,I,I,I,II
149,182,2.1120085845819445,0.14801079477595924,3.9473725215541453,13.740015107609004,1.6601606097517916,11.02709605424919,2.3398670201974574,18.469670332834774,1.615656863301346,18.470527678723727,1.83208577814528,24.52960282331024,52.56877541590876,III,IV,IV,III,III,IV,I,II,II,I,I,II
149,183,2.212975707967725,0.15817208847810532,3.0188725476145706,10.50809220200965,1.518998770692827,10.08947282107876,1.2050042870512399,9.511665295240093,1.4425857986978474,16.49194301649965,1.6607457375601677,22.235549131382403,42.638458773985846,III,IV,III,III,III,IV,I,II,I,I,I,II
149,197,0.6115962381889423,2.7709578068748866,2.6815060138435594,9.333786699930931,0.9634327358101665,6.399299716655216,1.0862390412866316,8.574195380353517,1.4272173315766412,16.3162474812721,1.61623855698418,21.63964719527352,42.778089138083125,I,I,I,I,I,II,III,III,III,III,III,IV
149,198,1.4562880379226355,2.772683055861145,2.583355644929255,8.992144875062326,0.977541571949503,6.493013234737894,1.0658584241095783,8.413321588300104,1.3925792957011156,15.92025819981773,1.4745537295929856,19.742644018100407,42.9212480058324,I,I,I,I,I,II,III,III,III,III,III,IV
149,199,0.9004061201892671,2.771376226764361,2.600432213156384,9.051584997357775,0.9580519822048457,6.363559748786088,1.0635936003799222,8.39544426993643,1.404017980086918,16.051027635677045,1.51966846811324,20.34668048330328,42.55924841396654,I,I,I,I,I,II,III,III,III,III,III,IV
150,153,1.5836418643204984,0.5774303943169606,8.234641228814562,28.663140930287817,1.2677448205179378,8.420597275957693,1.8557043344185962,14.64794665511876,2.267350865856294,25.920830020554774,7.539077114248052,100.93990656596215,297.47183177643205,II,I,II,I,II,II,II,I,II,I,II,II
150,154,1.0944760784531717,0.5710124807034689,6.353051323299838,22.113702389352206,1.1246153510649675,7.469904675145053,1.7573962237013783,13.871954523806266,2.7450288758166606,31.381745085441906,5.261107062991483,70.44040634207671,15.171668249207617,II,I,I,II,II,I,II,I,I,II,II,I
150,179,1.7595677680189743,0.35633687848844964,0.7322886456961131,2.5489504727650307,0.35611316824478145,2.365370006583467,0.3647857911806807,2.879425731057535,0.26777807619217736,3.061295056152337,0.3298006863523557,4.415666528053192,45.00595175792292,III,III,III,III,III,IV,I,I,I,I,I,II
150,182,2.491446397612745,0.18534306618665006,2.904718091565143,10.110743347257403,1.363456063674788,9.056329183800022,2.0659258545643215,16.30732393615385,0.7574908528254443,8.659794094461018,0.8208644364555904,10.99046717038558,92.88615467232081,III,III,IV,III,III,IV,I,I,II,I,I,II
151,153,2.165947291132825,0.5889468433620942,8.229024676632282,28.64359083426424,1.2320233649708767,8.183328713385349,1.8869280337764867,14.894409992023741,2.3604793795285652,26.985494695668557,7.50631363941257,100.50123986464672,289.64223094694677,IV,III,IV,III,IV,IV,II,I,II,I,II,II
151,154,1.5836418643204984,0.5754492173478013,6.389312996996235,22.239922030821344,1.1329816655162621,7.525475294356572,1.8266794285566144,14.41883942890249,2.7198513898259855,31.0939107918895,5.296563010268885,70.91512227230972,17.520147768976056,II,I,I,II,II,I,II,I,I,II,II,I
151,179,1.6307659266565055,0.33415751735175064,0.7504387141635308,2.612127234923843,0.3305335968893978,2.1954657282230086,0.401635416210488,3.1702971439687193,0.3715677328585867,4.247840151071162,0.2892175198798744,3.8723028019889925,37.17542250978514,I,I,I,I,I,II,I,I,I,I,I,II
151,182,2.8966724470872856,0.22340126051578402,2.892381363968804,10.067801663231743,1.345351561913655,8.936075710273634,2.036466297764347,16.074785805759994,0.8586015539823745,9.81571280885818,0.8065064131058514,10.798229113468036,85.10213141291473,III,III,IV,III,III,IV,I,I,II,I,I,II
152,154,1.3216372009101796,0.1534810261119767,5.956724789052414,20.73416890514942,1.1221174344936755,7.453313047922158,1.8244297384745007,14.401081567533009,2.752481509101819,31.46694515019552,4.752163963181225,63.62622097645023,15.25659775017033,II,I,I,II,II,I,II,I,I,II,II,I
152,179,1.7332610082143582,0.3321307551666265,0.8441425049720815,2.9382914097818102,0.24912635221119517,1.65474364307938,0.21388081297724623,1.6882617995423808,0.177034030102585,2.023890113897232,0.728840393591676,9.758366987864486,44.800122340707595,I,I,I,I,I,II,I,I,I,I,I,II
152,182,3.3350334855925863,0.7210894109881035,2.8491811931006703,9.917430499340236,1.326779347026062,8.81271559902737,2.030396631860209,16.0268750795041,0.7613965591313134,8.704444947043735,0.803250388153955,10.754634539564591,92.76648121122788,III,III,IV,III,III,IV,I,I,II,I,I,II
153,154,0.6608186004550898,0.07674051305598852,9.373122765419142,32.62596770360741,1.6025569497220868,10.64448181289646,2.648552960724063,20.906273570836873,3.708398036549239,42.39518311941947,7.942735638753794,106.34444788192236,297.9247212067146,II,II,II,II,II,II,II,II,II,II,II,II
153,155,1.3216372009101796,0.15348102611197692,7.705272997893477,26.82051588017467,1.3049724960701645,8.66787043240983,2.0762905748024045,16.38913754531925,2.520130922142342,28.810664571636643,6.794819576127034,90.97512105966061,298.26148911651217,II,I,II,II,II,II,II,I,II,II,II,II
153,160,3.4607845565578517,0.5517895520754846,8.149980879079715,28.36845516703123,1.3590596270273831,9.02712723254146,1.8330913655612169,14.469451861851743,2.2825793547587883,26.094925295466,7.426434650514658,99.43174852588582,297.95519437771065,IV,III,III,III,IV,IV,II,I,I,I,II,II
153,161,3.5233096613293515,0.6173851785631821,8.185901307871926,28.49348700316573,1.2813555192006791,8.511002072251753,1.885976475127699,14.886898892292962,2.2895422845217723,26.174526966980217,7.468824520838771,99.99930201884224,298.48271260519925,IV,III,IV,III,IV,IV,II,I,II,I,II,II
153,163,3.7045586292754256,0.726635238203303,8.247753740098002,28.70878296233556,1.2974492641650557,8.617899724534505,1.8572339963704503,14.660020995979824,2.2607600998012427,25.845483002503506,7.55461654719831,101.14796239114037,298.5343052280826,IV,III,IV,III,IV,IV,II,I,II,I,II,II
153,176,1.7332610082143582,0.3304848911503321,8.506507219392038,29.609452127769856,1.3506222726484534,8.971084752896006,1.7825448664266166,14.070464582901078,2.461583419433853,28.14133725724167,7.780287555074026,104.16944766107758,298.60646894862305,II,I,I,II,II,II,II,I,I,II,II,II
153,177,1.854959553549262,0.343431019667561,8.17128381648522,28.442606436056337,1.2403256556476203,8.23847407475881,1.8730139093614218,14.784579267158612,2.31644444856636,26.482078141298125,7.4580171700401,99.85460354138779,292.11543197085535,IV,III,IV,III,IV,IV,II,I,II,I,II,II
153,178,2.179660205955494,0.3757798166212641,8.195298528510305,28.52619685075063,1.2566374818379318,8.346820263172276,1.8853872029366496,14.882247489879473,2.3065485019885883,26.368945607203965,7.482784252185935,100.18620738623869,266.00363975502086,IV,III,IV,III,IV,IV,II,I,II,I,II,II
153,179,2.6333106020678736,0.4231040997304061,8.215868172040185,28.597795670298424,1.247860611322182,8.288522654094953,1.885967467825904,14.886827793425672,2.34114058291821,26.764409522090983,7.4955207413245395,100.35673489300731,252.61961856267945,IV,III,IV,III,IV,IV,II,I,II,I,II,II
153,180,2.9898231112369698,0.6818130480581224,8.228988852900917,28.643466139012535,1.3273081567077791,8.81622805144942,1.8274176070691497,14.42466621891048,2.3515104931763475,26.882960508256097,7.508293063283313,100.52774216161748,298.429327545385,IV,III,III,III,IV,IV,II,I,I,I,II,II
153,181,3.3350334855925863,0.6915934908076,8.334008391916093,29.009018172620582,1.3306627938291182,8.838510176170887,1.9155329126220335,15.120201747549809,2.3903230045628523,27.326673268142727,7.582811749612154,101.52546497589084,298.5034671205516,IV,III,IV,IV,IV,IV,II,I,II,II,II,II
153,182,2.6818496127965528,0.6757745701577749,8.26025905477793,28.75231146431742,1.7630806435067081,11.71071009222574,2.915323852601321,23.012021626106044,2.4726496523316475,28.26784874967593,6.977372265744698,93.41929972425437,204.8907876472808,IV,IV,IV,IV,IV,IV,II,II,II,II,II,II
153,183,2.7620641861413073,0.6765049422463978,8.301120807894817,28.894543063205983,1.7153547606122015,11.393705886813196,1.900484502732464,15.001417574220904,2.2981655512822927,26.27310995882649,7.504320786803139,100.47455777171315,298.444155483266,IV,IV,IV,III,IV,IV,II,II,II,I,II,II
153,197,0.7549695705203338,2.3688898376242378,8.037548611120323,27.9771009049469,1.231817483265955,8.18196120874595,1.8607690706200486,14.68792499882639,2.303394711042775,26.332890808514517,7.322163497586986,98.0356730812995,298.30647262432893,II,I,II,I,II,II,IV,III,IV,III,IV,IV
