target,input_set,model,cv_variant,fold,n_train,n_test,Q2_Aitchison,dA_median,dA_q25,dA_q75,R2_z1,R2_z2,R2_z3,R2_z4,MAE_p_lt8,MAE_p_8_16,MAE_p_16_32,MAE_p_32_64,MAE_p_64_inf,R2,MAE,spearman_rho
ilr_z1_z4,C,extratrees,proc_gss,1,158,42,0.29605151623565573,1.2764219150277412,0.9144736710813053,1.8313429960691856,0.3265656526101677,0.5841054166411181,0.06020982381708351,0.08417623784915551,0.06478667675167551,0.10662687295952016,0.07512229616866721,0.059153480620872105,0.19231041838009308,,,
A2_8_16,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.02280454717653435,0.2452816693093353,
A2_8_16,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.4121312926083769,0.1491660705877341,0.7544769467628231
A2_8_16,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.3829289862073537,0.16319128668605848,0.5888501742160279
A2_8_16,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.49935169291930026,0.14916077270527556,0.6702050076979177
angular_entropy_8_16,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.003547259507238776,0.17819067835526486,
angular_entropy_8_16,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.4398390944301219,0.11381977182241415,0.7330848391540394
angular_entropy_8_16,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.4810020754689376,0.11257042648537638,0.5335872295600034
angular_entropy_8_16,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.6118300316282206,0.09381557450083844,0.6966210193663399
A2_16_32,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.0021486513924589,0.1842450100437359,
A2_16_32,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.1356716999116323,0.1542389061129022,0.37282229965156793
A2_16_32,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.2116619059647954,0.15675615771501464,0.4460740620695244
A2_16_32,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.23721887973106937,0.1402794776273987,0.35029576209383356
A2_32_64,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.13090510385385135,0.15405744007676245,
A2_32_64,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,-0.057358858186345785,0.1456625660932062,0.053561299732598655
A2_32_64,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,-0.0909231786456488,0.14982922280544586,0.1692731545255652
A2_32_64,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,-0.13818331280337892,0.14782694323264933,0.12632687788671906
spectral_centroid_log_um,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.09368228473807094,0.5761380006224679,
spectral_centroid_log_um,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.4386603092053477,0.4032804006764172,0.7011587391621424
spectral_centroid_log_um,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.2875174747979088,0.4559507595209954,0.5888501742160279
spectral_centroid_log_um,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.3456876634636955,0.4175659777937179,0.6283931610080221
spectral_entropy,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.043747684478537385,0.1248503576172782,
spectral_entropy,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.11775381624685466,0.10768442236444925,0.533263106717446
spectral_entropy,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.08284007361032031,0.10821932912070546,0.402317478324285
spectral_entropy,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.2768888615481353,0.0960643244804773,0.4980957782999757
effective_band_number,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.0420288286125301,3.0669346134181388,
effective_band_number,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.16546147025460622,2.5431542424752984,0.4967992869297464
effective_band_number,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.12715441708349773,2.6396540396857815,0.43537800826513257
effective_band_number,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.2565191789335707,2.3576252771593165,0.5136536747427276
median_depth_um,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.03593653285711418,15.200874894514769,
median_depth_um,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.8440605124759464,5.100829463745581,0.9293412203225022
median_depth_um,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.845975590783845,5.428315871929802,0.9393890284417794
median_depth_um,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.858945792049925,4.004290262341272,0.9330686330119117
Sq_um,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.02327976188017944,1.2516026912840401,
Sq_um,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.07644638532034997,1.1539096762558476,0.32631067174459116
Sq_um,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.06129378115273387,1.172541633607062,0.2888744834292197
Sq_um,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.059153813255089505,1.1171797002466677,0.4358641925289684
rms_DCT_8_16_um,C,dummy,proc_gss,1,158,42,,,,,,,,,,,,,,-0.00022911505534950471,0.28553140794616816,
rms_DCT_8_16_um,C,ridge,proc_gss,1,158,42,,,,,,,,,,,,,,0.2071175597378082,0.24021272720135065,0.5450935904707885
rms_DCT_8_16_um,C,spline,proc_gss,1,158,42,,,,,,,,,,,,,,0.20668691747132673,0.24057847527718113,0.49080301434243584
rms_DCT_8_16_um,C,extratrees,proc_gss,1,158,42,,,,,,,,,,,,,,0.21513305276552241,0.24065093297133394,0.5878778056883559
ilr_z1_z4,A,dummy,proc_gss,2,165,35,0.0,1.6957273008689495,1.2277337785222988,1.9797239544184007,-0.11718840817265752,-0.014812932579430171,-0.10826289932776434,-0.05684227757068672,0.08089806160768348,0.1511969703897871,0.10925010056125439,0.06697881648671676,0.19994033561977734,,,
ilr_z1_z4,A,ridge,proc_gss,2,165,35,0.3981007847919362,1.3485462620324988,0.9645892842594068,1.751751413988302,0.4299842650678234,0.2549618121424796,0.24694202604039883,0.27756547121561415,0.07614294224695524,0.10145041757322949,0.09214660019382757,0.05341450655336887,0.14337172279210492,,,
ilr_z1_z4,A,spline,proc_gss,2,165,35,0.44548159642233,1.2565146236416604,0.8171887386626163,1.6682174471437248,0.4938210674161555,0.4380806345467797,0.23935602468315031,0.28652552187790237,0.0702898176799122,0.08610628218387872,0.08236310866203743,0.0481260219039001,0.13444443271003204,,,
ilr_z1_z4,A,extratrees,proc_gss,2,165,35,0.49105521711300393,1.2045871628046352,0.88390915580207,1.4759956909452598,0.5468345832607144,0.5613974270787534,0.27970671399698055,0.2918700252219011,0.07668115639867297,0.07542150097962823,0.08308465598850416,0.04965026742527696,0.1184459164816769,,,
A2_8_16,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.04787694872894033,0.25365946130776246,
A2_8_16,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.6920216241959267,0.1123074884330171,0.86218487394958
A2_8_16,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.6044885802226421,0.13480530072256522,0.7826330532212885
A2_8_16,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.6920170477377197,0.11473202758140008,0.7871148459383753
angular_entropy_8_16,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.0396093947506313,0.19728638806451526,
angular_entropy_8_16,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.5521119682691229,0.11393286691769293,0.773669467787115
angular_entropy_8_16,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.575543303815151,0.11367759862626622,0.684593837535014
angular_entropy_8_16,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.7175869992260367,0.07404260614086221,0.7859943977591036
A2_16_32,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.04793438779216408,0.18168942841053973,
A2_16_32,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.31068508159427344,0.14892753785669197,0.4899159663865546
A2_16_32,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.2703480113118706,0.1521326054779567,0.5145658263305323
A2_16_32,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.250960612959937,0.1494194253678669,0.31848739495798317
A2_32_64,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.06798304511014286,0.11601591272592804,
A2_32_64,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,-0.07633867289258767,0.11296297451025174,0.16442577030812328
A2_32_64,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,-0.16417266876942604,0.12027399640581948,0.018207282913165267
A2_32_64,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,-0.32143055634587325,0.12538490826208645,0.18767507002801123
spectral_centroid_log_um,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.14852663855806414,0.49404250112933445,
spectral_centroid_log_um,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.3649703117512797,0.37085477338562445,0.6568627450980392
spectral_centroid_log_um,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.42535871724651275,0.3460962442350868,0.7361344537815127
spectral_centroid_log_um,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.2686868028398819,0.38230884208885735,0.6792717086834735
spectral_entropy,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.004513759112716675,0.12351031115857761,
spectral_entropy,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.17506407279759562,0.10845850500966195,0.6549019607843137
spectral_entropy,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.05797342032938135,0.1186069188662125,0.5358543417366948
spectral_entropy,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.37068182649890735,0.09631276160527702,0.4803921568627451
effective_band_number,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.024804169237608198,3.270814171665416,
effective_band_number,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.22246675235604385,2.786340808982838,0.6924369747899161
effective_band_number,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.055342169371727645,3.1120651349347925,0.6260504201680672
effective_band_number,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.32689931517835913,2.378743417560545,0.5478991596638656
median_depth_um,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.00989190933506201,16.605060779220775,
median_depth_um,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.6985665830308454,9.185154908394173,0.8705882352941177
median_depth_um,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.8861844513806356,5.101935143874438,0.9526610644257704
median_depth_um,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.9292155369727021,3.7536281647371066,0.9677871148459384
Sq_um,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.11117921420175003,1.064126253775293,
Sq_um,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.04533512880255708,0.9151515219689228,0.342296918767507
Sq_um,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.05931708392345114,0.9611134058046712,0.36526610644257707
Sq_um,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,-0.041383066627850296,0.8097818252361205,0.4593837535014006
rms_DCT_8_16_um,A,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.23857630046849843,0.29555485266322035,
rms_DCT_8_16_um,A,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,-0.013853927112504882,0.22629724080417482,0.5473389355742296
rms_DCT_8_16_um,A,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.15505562321376742,0.22079667469710226,0.6980392156862746
rms_DCT_8_16_um,A,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.13544533520372792,0.21085165017359633,0.6610644257703081
ilr_z1_z4,C,dummy,proc_gss,2,165,35,0.0,1.6957273008689495,1.2277337785222988,1.9797239544184007,-0.11718840817265752,-0.014812932579430171,-0.10826289932776434,-0.05684227757068672,0.08089806160768348,0.1511969703897871,0.10925010056125439,0.06697881648671676,0.19994033561977734,,,
ilr_z1_z4,C,ridge,proc_gss,2,165,35,0.38103736621361683,1.253339909176133,1.0084271847192867,1.6859695150366583,0.5085521715260904,0.2543508674898034,0.1648462219899759,0.05955111559647808,0.0651088439341172,0.11522971357053104,0.08265004976311505,0.05263588219751858,0.1518925981398332,,,
ilr_z1_z4,C,spline,proc_gss,2,165,35,0.40365380481323454,1.1544028654678768,0.8713545004944949,1.6306358125625509,0.47389355467936956,0.5411681333277858,0.18125196658606046,0.08892669647233797,0.06314584356789929,0.10042022426773724,0.08029205827970542,0.050249408949741725,0.12577428372272592,,,
ilr_z1_z4,C,extratrees,proc_gss,2,165,35,0.4649639151496243,1.1192064089502978,0.8608090710320957,1.6222311453406533,0.5701295769712951,0.613906251796321,0.21540266949504905,0.1133322891464118,0.06827152212654304,0.08409017735492531,0.08035948665503027,0.04701826304227465,0.13037683475824452,,,
A2_8_16,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.04787694872894033,0.25365946130776246,
A2_8_16,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.5687701028074601,0.145540898624526,0.8137254901960785
A2_8_16,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.6117228936550893,0.14229127175735815,0.8344537815126051
A2_8_16,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.7333366520513953,0.11149953368762726,0.7378151260504202
angular_entropy_8_16,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.0396093947506313,0.19728638806451526,
angular_entropy_8_16,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.43874189183326695,0.13288552457017022,0.7484593837535015
angular_entropy_8_16,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.5374410068857867,0.12139446236256281,0.7016806722689075
angular_entropy_8_16,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.7898465394949896,0.06699025367005358,0.7815126050420168
A2_16_32,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.04793438779216408,0.18168942841053973,
A2_16_32,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.24875674759969912,0.15931859804187207,0.4288515406162466
A2_16_32,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.31269276332865303,0.15345525959635128,0.46442577030812326
A2_16_32,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.04729540671910304,0.1679910907302382,0.14929971988795518
A2_32_64,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.06798304511014286,0.11601591272592804,
A2_32_64,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.05259849081128387,0.11145993369214813,0.30448179271708686
A2_32_64,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,-0.004319628371225237,0.11268698827317647,0.24677871148459385
A2_32_64,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,-0.11726759440883572,0.12144735653305073,0.30392156862745096
spectral_centroid_log_um,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.14852663855806414,0.49404250112933445,
spectral_centroid_log_um,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.37458546219720956,0.3831718930702005,0.5865546218487395
spectral_centroid_log_um,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.39201492172689645,0.34194320911074044,0.642577030812325
spectral_centroid_log_um,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.4109755064768206,0.33862628902954706,0.7106442577030813
spectral_entropy,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.004513759112716675,0.12351031115857761,
spectral_entropy,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.21462473215607292,0.10485741120198103,0.6512605042016807
spectral_entropy,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.06722328509958608,0.11807131170951174,0.41456582633053224
spectral_entropy,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.4607997161730234,0.08756878587261421,0.6207282913165266
effective_band_number,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.024804169237608198,3.270814171665416,
effective_band_number,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.28350252215188143,2.6613087621873763,0.7291316526610645
effective_band_number,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.0664194364389753,3.089157025277327,0.5927170868347339
effective_band_number,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.4525271272965563,2.177164041299397,0.6722689075630253
median_depth_um,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.00989190933506201,16.605060779220775,
median_depth_um,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.8778142040446413,4.952030938334497,0.9492997198879553
median_depth_um,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.9117262067416241,3.990012289404525,0.973669467787115
median_depth_um,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.9627892617203881,2.7584686818095374,0.9745098039215688
Sq_um,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.11117921420175003,1.064126253775293,
Sq_um,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,0.16721841002579374,0.7708784724106844,0.48207282913165267
Sq_um,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.12104617644686788,0.8094413727410013,0.5512605042016807
Sq_um,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.04488643378154111,0.7642189353807852,0.4439775910364146
rms_DCT_8_16_um,C,dummy,proc_gss,2,165,35,,,,,,,,,,,,,,-0.23857630046849843,0.29555485266322035,
rms_DCT_8_16_um,C,ridge,proc_gss,2,165,35,,,,,,,,,,,,,,-0.012727251940775286,0.23731116696225776,0.5523809523809524
rms_DCT_8_16_um,C,spline,proc_gss,2,165,35,,,,,,,,,,,,,,0.21407666032828432,0.19841909155255297,0.7792717086834735
rms_DCT_8_16_um,C,extratrees,proc_gss,2,165,35,,,,,,,,,,,,,,0.2153304948090099,0.2000603961776517,0.6669467787114847
ilr_z1_z4,A,dummy,proc_gss,3,158,42,0.0,1.5607873092947837,1.0617682794403926,1.9998837482380236,-0.013640653883874698,-0.005967914627683424,-0.006721466338834414,-0.0028212021367015616,0.07282195920817235,0.14427411969152348,0.10188943042246537,0.07153907786625893,0.20793868640420032,,,
ilr_z1_z4,A,ridge,proc_gss,3,158,42,0.3738926039425766,1.2985687765717921,1.0134663951521148,1.6992021077661899,0.5000008518715167,-0.08321838861521935,0.2597420289601079,0.2764476753401094,0.05298150634594235,0.12053345283216244,0.08652262937581276,0.054003042219075356,0.17038961829809693,,,
ilr_z1_z4,A,spline,proc_gss,3,158,42,0.33118343118417914,1.303098545974155,0.9808263043090295,1.7320005819837483,0.376118313217062,0.2586461916955828,0.25100550387260623,0.2946615347739667,0.05725303980554267,0.12332119831304421,0.08104107733108103,0.055359661798627315,0.1648158051809379,,,
ilr_z1_z4,A,extratrees,proc_gss,3,158,42,0.3343244097126251,1.3749407362197679,0.9970208918989194,1.672117218524859,0.4205896150874372,0.019597991525490244,0.3038424858337244,0.21876004680261274,0.05397813906337551,0.12459336461328009,0.07807078889746111,0.06005029763474813,0.16751721327045319,,,
A2_8_16,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.0003875710558585155,0.23438380711534143,
A2_8_16,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.444446143607771,0.16240464356186426,0.6672879021149015
A2_8_16,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.5526381331798105,0.1488267808669962,0.7068308889068957
A2_8_16,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.5327291739017861,0.15675760011019474,0.7089664119915156
angular_entropy_8_16,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.010268592922602071,0.16826808121066653,
angular_entropy_8_16,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.5499801486188518,0.10202482191954736,0.7808929584312455
angular_entropy_8_16,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.6426387505345331,0.08946256400617869,0.7489668584393485
angular_entropy_8_16,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.6372633816316496,0.09016771587800014,0.7576678422814802
A2_16_32,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.004024953152680144,0.17922459517250164,
A2_16_32,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.2144918753982471,0.15813891175501857,0.5710234178753748
A2_16_32,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.2887251734599652,0.15061602219781367,0.5841503929989467
A2_16_32,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.3333362217616326,0.14025814741513692,0.4011830483753343
A2_32_64,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.0015035176658191318,0.1443422443633211,
A2_32_64,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.04727553336848189,0.1393055992387276,0.2828782108419091
A2_32_64,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.010957958287364677,0.14337860621639348,0.24754882100316022
A2_32_64,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,-0.05799263862592041,0.14529439765032404,0.08581152256705292
spectral_centroid_log_um,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.03681218317455559,0.4976046144975535,
spectral_centroid_log_um,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.4717863337128694,0.3794187574929352,0.7022931691110932
spectral_centroid_log_um,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.3144883769190713,0.4173517824616419,0.5647030224455069
spectral_centroid_log_um,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.4302959555724035,0.37076754966182607,0.6750668503362774
spectral_entropy,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.0005852404975406067,0.1037356371124285,
spectral_entropy,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.07025817369699328,0.10572930528375271,0.38854225751559845
spectral_entropy,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,-0.20276732735264646,0.12385162975498305,0.1371849931123896
spectral_entropy,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.17995965640425415,0.09875517507189495,0.37282229965156793
effective_band_number,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-1.705627577419655e-05,2.6757054207522963,
effective_band_number,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.1027115170115862,2.5957376172958626,0.373308483915404
effective_band_number,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,-0.20403833382040193,2.9998998214832477,0.16668017178510655
effective_band_number,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.15528338608824432,2.4638402496115623,0.36877076411960136
median_depth_um,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.003230416484222287,16.658090385774564,
median_depth_um,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.5829860497401613,9.598687747912322,0.7745725630013776
median_depth_um,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.7978852916290655,6.063033178917333,0.9068146827647678
median_depth_um,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.9360529925381609,3.394163374528295,0.9460335467142047
Sq_um,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.003341559654480797,0.9308362234328558,
Sq_um,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.3897258513874915,0.7256374635742017,0.6321205736974315
Sq_um,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.16254761700394627,0.8542099483553945,0.5536828457985576
Sq_um,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,-0.1275125165356965,0.8763686694712826,0.5750749534073414
rms_DCT_8_16_um,A,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.0016543729714859623,0.32504207190117074,
rms_DCT_8_16_um,A,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.28436685473840395,0.26574981643301276,0.7257920751964996
rms_DCT_8_16_um,A,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.4442767618211354,0.2132702637591709,0.7552872538692165
rms_DCT_8_16_um,A,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.5435081031583243,0.20130989046985334,0.6548091726764443
ilr_z1_z4,C,dummy,proc_gss,3,158,42,0.0,1.5607873092947837,1.0617682794403926,1.9998837482380236,-0.013640653883874698,-0.005967914627683424,-0.006721466338834414,-0.0028212021367015616,0.07282195920817235,0.14427411969152348,0.10188943042246537,0.07153907786625893,0.20793868640420032,,,
ilr_z1_z4,C,ridge,proc_gss,3,158,42,0.3882695778887256,1.279872313491559,1.0092506461632562,1.5861491408471058,0.5009118326295641,-0.1455748863055959,0.28242500088758504,0.3278616970598792,0.05064146210900392,0.11320713710550565,0.086385274495662,0.05511409506170635,0.1549452246544704,,,
ilr_z1_z4,C,spline,proc_gss,3,158,42,0.35818755604456254,1.288414476487941,0.9880337029115821,1.6407148205708342,0.39272743817324496,-0.05752627258834031,0.2904500414933229,0.4030869217021109,0.05016933317612059,0.12461618149609838,0.08169510259640088,0.055857617708020724,0.16069822731963454,,,
ilr_z1_z4,C,extratrees,proc_gss,3,158,42,0.30874969133450936,1.3654169113457237,0.9363821193953755,1.696800701359324,0.42822340892374444,-0.03486452903330339,0.24646118100154568,0.1558403636678991,0.05521386758063218,0.12616252501693306,0.07966047239206919,0.06292844210929241,0.15953349921035537,,,
A2_8_16,C,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.0003875710558585155,0.23438380711534143,
A2_8_16,C,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.3936004065559616,0.1658274338365185,0.6467061016125111
A2_8_16,C,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.5108094767336129,0.1537194019515057,0.6886800097236855
A2_8_16,C,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.5207588822104927,0.15661652735309967,0.7009966777408637
angular_entropy_8_16,C,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.010268592922602071,0.16826808121066653,
angular_entropy_8_16,C,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.5553227438488118,0.10166743568593775,0.7676039218863949
angular_entropy_8_16,C,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.6310269711913663,0.088450781563645,0.7248197066688276
angular_entropy_8_16,C,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.6658609169632932,0.0865976651652219,0.7817032655376388
A2_16_32,C,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.004024953152680144,0.17922459517250164,
A2_16_32,C,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.16387713106154322,0.16119089403473114,0.5063609107851876
A2_16_32,C,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.2280428429242508,0.15453885540416049,0.5783161818329148
A2_16_32,C,extratrees,proc_gss,3,158,42,,,,,,,,,,,,,,0.3487019821243845,0.13827834260235788,0.444777570699295
A2_32_64,C,dummy,proc_gss,3,158,42,,,,,,,,,,,,,,-0.0015035176658191318,0.1443422443633211,
A2_32_64,C,ridge,proc_gss,3,158,42,,,,,,,,,,,,,,0.09302723526504342,0.13506491912098142,0.42127866461388874
A2_32_64,C,spline,proc_gss,3,158,42,,,,,,,,,,,,,,0.025425054832762473,0.14177118550050077,0.29519487885908763
