dataset_index,kernel_group,level,param,n_phases,valid,invalid_phases,min_field_um,min_margin_um,q_raw
177,500:20:2:15#L2,L3b,0.30000000000000004,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.3500000000000001,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.4,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.45000000000000007,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
177,500:20:2:15#L2,L3b,0.5,16,True,0,0.28229092107739745,0.28229092107739745,"[0.0, 0.0, 1.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L0,,16,True,0,-0.1422334739094429,0.0,"[0.0, 1.0, 0.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L1,,16,True,0,0.1446229251081929,0.1446229251081929,"[0.0, 0.0, 1.0, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,1.0,16,True,0,0.1346514671971405,0.1346514671971405,"[0.625, 0.0, 0.375, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,1.4142135623730951,16,True,0,0.1374738367535408,0.1374738367535408,"[0.625, 0.0, 0.375, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,2.0,16,True,0,0.13951776917611003,0.13951776917611003,"[0.5, 0.0, 0.5, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,2.82842712474619,16,True,0,0.14098772219834652,0.14098772219834652,"[0.375, 0.0, 0.625, 0.0, 0.0]"
148,1000:40:2:25#L89,L2,4.0,16,True,0,0.1420396779397639,0.1420396779397639,"[0.25, 0.0, 0.75, 0.0, 0.0]"
