加工顺序,xi_um,median_depth_um
116,-6.474301725,0.2709003847
116,-6.160958409,0.5493957686
116,-5.847615093,0.7864515846
116,-5.534271777,1.058282997
116,-5.220928461,1.242204238
116,-4.907585146,1.595109793
116,-4.59424183,1.913636397
116,-4.280898514,2.315129611
116,-3.967555198,2.92656642
116,-3.654211883,3.544240775
116,-3.340868567,4.596925014
116,-3.027525251,5.537043572
116,-2.714181935,6.604745281
116,-2.40083862,7.956561734
116,-2.087495304,9.321716012
116,-1.774151988,10.46511232
116,-1.460808672,11.56595523
116,-1.147465356,12.62814247
116,-0.8341220407,13.6258088
116,-0.5207787249,14.4327697
116,-0.2074354091,14.81776029
116,0.1059079067,15.01577231
116,0.4192512224,14.98306015
116,0.7325945382,14.74993002
116,1.045937854,14.51813247
116,1.35928117,14.06742354
116,1.672624486,13.01885314
116,1.985967801,12.02917533
116,2.299311117,10.76467496
116,2.612654433,9.595082029
116,2.925997749,8.354298963
116,3.239341064,6.974512607
116,3.55268438,5.699386471
116,3.866027696,4.340938377
116,4.179371012,3.150790907
116,4.492714327,2.002153873
116,4.806057643,1.250948692
116,5.119400959,0.7053691772
116,5.432744275,0.3332993177
116,5.746087591,0.2144497705
116,6.059430906,0.2129111061
116,6.372774222,0.1967819299
116,6.686117538,0.145938089
116,6.999460854,0.1498632834
116,7.312804169,0.1515609418
116,7.626147485,0.1249623568
116,7.939490801,0.1393927916
116,8.252834117,0.141145724
116,8.566177433,0.141145724
116,8.879520748,0.141145724
