dataset_index,band,orientation_bin,orientation_center_deg,power_fraction
4,64_inf,13,67.5,0.0
4,64_inf,14,72.5,0.0
4,64_inf,15,77.5,0.0
4,64_inf,16,82.49999999999999,0.0
4,64_inf,17,87.50000000000001,0.0
4,64_inf,18,92.5,0.21934252193796056
4,64_inf,19,97.5,0.0
4,64_inf,20,102.5,0.0
4,64_inf,21,107.5,0.0
4,64_inf,22,112.5,0.0
4,64_inf,23,117.5,0.0
4,64_inf,24,122.49999999999999,0.0
4,64_inf,25,127.5,0.0
4,64_inf,26,132.5,0.0
4,64_inf,27,137.5,0.0
4,64_inf,28,142.5,0.0
4,64_inf,29,147.5,0.0
4,64_inf,30,152.5,0.0
4,64_inf,31,157.5,0.0
4,64_inf,32,162.5,0.0
4,64_inf,33,167.5,0.0
4,64_inf,34,172.5,0.0
4,64_inf,35,177.5,0.0
5,8_16,0,2.5,0.6440871312214487
5,8_16,1,7.499999999999999,0.1712999601618111
5,8_16,2,12.499999999999998,0.00036043632706939414
5,8_16,3,17.5,0.0004477898544836312
5,8_16,4,22.5,0.0004639055609964501
5,8_16,5,27.5,0.0014418912833240093
5,8_16,6,32.5,0.0005857796524841363
5,8_16,7,37.49999999999999,0.0004091233732766514
5,8_16,8,42.5,4.0739508119300446e-06
5,8_16,9,47.5,0.0004079912354737413
5,8_16,10,52.5,0.0006512708789217726
5,8_16,11,57.49999999999999,0.0005157536139653677
5,8_16,12,62.50000000000001,0.0006848092709841236
5,8_16,13,67.5,0.0007366969631050539
5,8_16,14,72.5,0.0007247697575947169
5,8_16,15,77.5,0.0009971871027989816
5,8_16,16,82.49999999999999,0.0007553223558215899
5,8_16,17,87.50000000000001,0.0
5,8_16,18,92.5,0.0011049999673871417
5,8_16,19,97.5,0.0020616534226438553
5,8_16,20,102.5,0.0013595033178840712
5,8_16,21,107.5,0.00127337326549389
5,8_16,22,112.5,0.0005265267174456205
5,8_16,23,117.5,0.0011632310869171862
5,8_16,24,122.49999999999999,0.0018805485554435656
5,8_16,25,127.5,0.0026313046171136585
5,8_16,26,132.5,0.00021418889018131508
5,8_16,27,137.5,0.00206376175128718
5,8_16,28,142.5,0.0010928610359144818
5,8_16,29,147.5,0.0004586279240571976
5,8_16,30,152.5,0.00014009137873593146
5,8_16,31,157.5,0.0007335626105138895
5,8_16,32,162.5,0.0013032453606484776
5,8_16,33,167.5,0.0009886426242687357
5,8_16,34,172.5,0.1564299849096925
5,8_16,35,177.5,0.0
5,16_32,0,2.5,0.3355183195431527
5,16_32,1,7.499999999999999,0.0
5,16_32,2,12.499999999999998,0.07187607409113009
5,16_32,3,17.5,0.07124118884349454
5,16_32,4,22.5,0.0
5,16_32,5,27.5,0.0211022602407828
5,16_32,6,32.5,0.019162364034471194
5,16_32,7,37.49999999999999,0.01765589132817315
5,16_32,8,42.5,0.0
5,16_32,9,47.5,0.027577566974390268
5,16_32,10,52.5,0.0032148993743447013
5,16_32,11,57.49999999999999,0.008483547282367693
5,16_32,12,62.50000000000001,0.005371457170200691
5,16_32,13,67.5,0.0
5,16_32,14,72.5,0.006850679671399659
5,16_32,15,77.5,0.007639783916261275
5,16_32,16,82.49999999999999,0.0
5,16_32,17,87.50000000000001,0.0
5,16_32,18,92.5,0.04290632211889176
5,16_32,19,97.5,0.0
5,16_32,20,102.5,0.03972985288209392
5,16_32,21,107.5,0.03978404588993312
5,16_32,22,112.5,0.0
5,16_32,23,117.5,0.016010706129247515
5,16_32,24,122.49999999999999,0.011450255777403823
5,16_32,25,127.5,0.050288178508960155
5,16_32,26,132.5,0.0
5,16_32,27,137.5,0.02771157105122621
5,16_32,28,142.5,0.028845764006078235
5,16_32,29,147.5,0.02379024792638512
5,16_32,30,152.5,0.028678897836363817
5,16_32,31,157.5,0.0
5,16_32,32,162.5,0.016604656574474082
5,16_32,33,167.5,0.07850546882877348
5,16_32,34,172.5,0.0
5,16_32,35,177.5,0.0
5,32_64,0,2.5,0.35318280358867965
5,32_64,1,7.499999999999999,0.0
5,32_64,2,12.499999999999998,0.0
5,32_64,3,17.5,0.0
5,32_64,4,22.5,0.0
5,32_64,5,27.5,0.13618254281601042
5,32_64,6,32.5,0.0
5,32_64,7,37.49999999999999,0.0
5,32_64,8,42.5,0.0
5,32_64,9,47.5,0.33292309624966404
5,32_64,10,52.5,0.0
5,32_64,11,57.49999999999999,0.0
5,32_64,12,62.50000000000001,0.05602854455808821
5,32_64,13,67.5,0.0
5,32_64,14,72.5,0.0
5,32_64,15,77.5,0.0
5,32_64,16,82.49999999999999,0.0
5,32_64,17,87.50000000000001,0.0
5,32_64,18,92.5,0.034096285833732046
5,32_64,19,97.5,0.0
5,32_64,20,102.5,0.0
5,32_64,21,107.5,0.0
5,32_64,22,112.5,0.0
5,32_64,23,117.5,0.019339254028410403
5,32_64,24,122.49999999999999,0.0
5,32_64,25,127.5,0.0
5,32_64,26,132.5,0.0
5,32_64,27,137.5,0.01657945699153249
5,32_64,28,142.5,0.0
5,32_64,29,147.5,0.0
5,32_64,30,152.5,0.05166801593388274
5,32_64,31,157.5,0.0
5,32_64,32,162.5,0.0
5,32_64,33,167.5,0.0
5,32_64,34,172.5,0.0
5,32_64,35,177.5,0.0
5,64_inf,0,2.5,0.6996138579013257
5,64_inf,1,7.499999999999999,0.0
5,64_inf,2,12.499999999999998,0.0
5,64_inf,3,17.5,0.0
5,64_inf,4,22.5,0.0
5,64_inf,5,27.5,0.0
5,64_inf,6,32.5,0.0
5,64_inf,7,37.49999999999999,0.0
5,64_inf,8,42.5,0.0
5,64_inf,9,47.5,0.0
5,64_inf,10,52.5,0.0
5,64_inf,11,57.49999999999999,0.0
5,64_inf,12,62.50000000000001,0.0
5,64_inf,13,67.5,0.0
5,64_inf,14,72.5,0.0
5,64_inf,15,77.5,0.0
5,64_inf,16,82.49999999999999,0.0
5,64_inf,17,87.50000000000001,0.0
5,64_inf,18,92.5,0.3003861420986743
5,64_inf,19,97.5,0.0
5,64_inf,20,102.5,0.0
5,64_inf,21,107.5,0.0
5,64_inf,22,112.5,0.0
5,64_inf,23,117.5,0.0
5,64_inf,24,122.49999999999999,0.0
5,64_inf,25,127.5,0.0
5,64_inf,26,132.5,0.0
5,64_inf,27,137.5,0.0
5,64_inf,28,142.5,0.0
5,64_inf,29,147.5,0.0
5,64_inf,30,152.5,0.0
5,64_inf,31,157.5,0.0
5,64_inf,32,162.5,0.0
5,64_inf,33,167.5,0.0
5,64_inf,34,172.5,0.0
5,64_inf,35,177.5,0.0
6,8_16,0,2.5,0.6416736789566299
6,8_16,1,7.499999999999999,0.17666877790923458
6,8_16,2,12.499999999999998,0.0005819965215901499
6,8_16,3,17.5,0.0013872544843554586
6,8_16,4,22.5,0.0009227766458601993
6,8_16,5,27.5,0.0014136538696094608
6,8_16,6,32.5,0.0008409104793396722
6,8_16,7,37.49999999999999,0.0009093284182203485
6,8_16,8,42.5,0.000627112659572411
6,8_16,9,47.5,0.0028255674350194005
6,8_16,10,52.5,0.001345175999186156
6,8_16,11,57.49999999999999,0.0006996713188890495
6,8_16,12,62.50000000000001,0.0001621033935199247
6,8_16,13,67.5,0.0012992198260387707
6,8_16,14,72.5,0.0003699488618748758
6,8_16,15,77.5,0.0014485825116390032
6,8_16,16,82.49999999999999,0.00043266042430868684
6,8_16,17,87.50000000000001,0.0
6,8_16,18,92.5,0.0011517261193307452
6,8_16,19,97.5,0.0006621351327251179
6,8_16,20,102.5,0.0009962679365095879
6,8_16,21,107.5,0.0002866334044869738
6,8_16,22,112.5,0.001017281371958315
6,8_16,23,117.5,0.0007025218797945416
6,8_16,24,122.49999999999999,0.0020070408821825747
6,8_16,25,127.5,0.0013817979743927684
6,8_16,26,132.5,0.0003222585319714413
6,8_16,27,137.5,0.0008300885101825218
6,8_16,28,142.5,0.0014055862978077903
6,8_16,29,147.5,0.0011954417232753793
6,8_16,30,152.5,0.0008927983628576444
6,8_16,31,157.5,0.0020162510195625588
6,8_16,32,162.5,0.0010910271401407769
6,8_16,33,167.5,0.0019479799842719056
6,8_16,34,172.5,0.14848474401366138
6,8_16,35,177.5,0.0
6,16_32,0,2.5,0.25512994814101003
6,16_32,1,7.499999999999999,0.0
6,16_32,2,12.499999999999998,0.009457299604435124
6,16_32,3,17.5,0.007841638894985351
6,16_32,4,22.5,0.0
6,16_32,5,27.5,0.05600231038413933
6,16_32,6,32.5,0.04084210633659242
6,16_32,7,37.49999999999999,0.029155398047681632
6,16_32,8,42.5,0.0
6,16_32,9,47.5,0.0771790619426032
6,16_32,10,52.5,0.005272261961890761
6,16_32,11,57.49999999999999,0.0059912745462880135
6,16_32,12,62.50000000000001,0.023590830422213882
6,16_32,13,67.5,0.0
6,16_32,14,72.5,0.008331110414426097
6,16_32,15,77.5,0.004053832551264524
6,16_32,16,82.49999999999999,0.0
6,16_32,17,87.50000000000001,0.0
6,16_32,18,92.5,0.030588153172606516
6,16_32,19,97.5,0.0
6,16_32,20,102.5,0.025298426982588447
6,16_32,21,107.5,0.04979972198754306
6,16_32,22,112.5,0.0
6,16_32,23,117.5,0.016425004549818017
6,16_32,24,122.49999999999999,0.056178030560948417
6,16_32,25,127.5,0.010544426975996413
6,16_32,26,132.5,0.0
6,16_32,27,137.5,0.07543813123164714
6,16_32,28,142.5,0.0324600397950068
6,16_32,29,147.5,0.03228686866437729
6,16_32,30,152.5,0.03799077123488416
6,16_32,31,157.5,0.0
6,16_32,32,162.5,0.008014187349054762
6,16_32,33,167.5,0.10212916424799862
6,16_32,34,172.5,0.0
6,16_32,35,177.5,0.0
6,32_64,0,2.5,0.08895487789001703
6,32_64,1,7.499999999999999,0.0
6,32_64,2,12.499999999999998,0.0
6,32_64,3,17.5,0.0
6,32_64,4,22.5,0.0
6,32_64,5,27.5,0.1372625615694904
6,32_64,6,32.5,0.0
6,32_64,7,37.49999999999999,0.0
6,32_64,8,42.5,0.0
6,32_64,9,47.5,0.1322851028278888
6,32_64,10,52.5,0.0
6,32_64,11,57.49999999999999,0.0
6,32_64,12,62.50000000000001,0.1284990932730034
6,32_64,13,67.5,0.0
6,32_64,14,72.5,0.0
6,32_64,15,77.5,0.0
6,32_64,16,82.49999999999999,0.0
6,32_64,17,87.50000000000001,0.0
6,32_64,18,92.5,0.013386644471711099
6,32_64,19,97.5,0.0
6,32_64,20,102.5,0.0
6,32_64,21,107.5,0.0
6,32_64,22,112.5,0.0
6,32_64,23,117.5,0.06858257575450837
6,32_64,24,122.49999999999999,0.0
6,32_64,25,127.5,0.0
6,32_64,26,132.5,0.0
6,32_64,27,137.5,0.1979495105932193
6,32_64,28,142.5,0.0
6,32_64,29,147.5,0.0
6,32_64,30,152.5,0.23307963362016149
6,32_64,31,157.5,0.0
6,32_64,32,162.5,0.0
6,32_64,33,167.5,0.0
6,32_64,34,172.5,0.0
6,32_64,35,177.5,0.0
6,64_inf,0,2.5,0.040650518820864144
6,64_inf,1,7.499999999999999,0.0
6,64_inf,2,12.499999999999998,0.0
6,64_inf,3,17.5,0.0
6,64_inf,4,22.5,0.0
6,64_inf,5,27.5,0.0
6,64_inf,6,32.5,0.0
6,64_inf,7,37.49999999999999,0.0
6,64_inf,8,42.5,0.0
6,64_inf,9,47.5,0.0
6,64_inf,10,52.5,0.0
6,64_inf,11,57.49999999999999,0.0
6,64_inf,12,62.50000000000001,0.0
6,64_inf,13,67.5,0.0
6,64_inf,14,72.5,0.0
6,64_inf,15,77.5,0.0
6,64_inf,16,82.49999999999999,0.0
6,64_inf,17,87.50000000000001,0.0
6,64_inf,18,92.5,0.9593494811791359
6,64_inf,19,97.5,0.0
6,64_inf,20,102.5,0.0
6,64_inf,21,107.5,0.0
6,64_inf,22,112.5,0.0
6,64_inf,23,117.5,0.0
6,64_inf,24,122.49999999999999,0.0
6,64_inf,25,127.5,0.0
6,64_inf,26,132.5,0.0
6,64_inf,27,137.5,0.0
6,64_inf,28,142.5,0.0
6,64_inf,29,147.5,0.0
6,64_inf,30,152.5,0.0
6,64_inf,31,157.5,0.0
6,64_inf,32,162.5,0.0
6,64_inf,33,167.5,0.0
6,64_inf,34,172.5,0.0
6,64_inf,35,177.5,0.0
7,8_16,0,2.5,0.6326320487523632
7,8_16,1,7.499999999999999,0.14523798538817817
7,8_16,2,12.499999999999998,0.00158261459461883
7,8_16,3,17.5,0.000644010959763003
7,8_16,4,22.5,0.0029221011215173043
7,8_16,5,27.5,0.0031281559990437575
7,8_16,6,32.5,0.004270436256613767
7,8_16,7,37.49999999999999,0.00252318077549786
7,8_16,8,42.5,0.0001423429389083882
7,8_16,9,47.5,0.0014674046021995125
7,8_16,10,52.5,0.00026845414459008914
7,8_16,11,57.49999999999999,0.00029922050440321836
7,8_16,12,62.50000000000001,0.000536521762517904
7,8_16,13,67.5,0.0007290044564132215
7,8_16,14,72.5,0.0004973790840476932
7,8_16,15,77.5,0.00040283398176116304
7,8_16,16,82.49999999999999,0.001408400113321837
7,8_16,17,87.50000000000001,0.0
7,8_16,18,92.5,0.0033386476441311817
7,8_16,19,97.5,0.004443614496878144
7,8_16,20,102.5,0.0017610988878202123
7,8_16,21,107.5,0.0031669515043027154
7,8_16,22,112.5,0.0017748703864320418
7,8_16,23,117.5,0.0016723602808694452
7,8_16,24,122.49999999999999,0.002220756225055051
7,8_16,25,127.5,0.0019276485803096377
7,8_16,26,132.5,0.00041268990697618685
7,8_16,27,137.5,0.002281715677097961
7,8_16,28,142.5,0.0011232674614225756
7,8_16,29,147.5,0.000881988647721398
7,8_16,30,152.5,0.0016185912244327347
7,8_16,31,157.5,0.003105180740909082
7,8_16,32,162.5,0.0022784517461133446
7,8_16,33,167.5,0.0010517495117738625
7,8_16,34,172.5,0.1682483216419955
7,8_16,35,177.5,0.0
7,16_32,0,2.5,0.09659403903744516
7,16_32,1,7.499999999999999,0.0
7,16_32,2,12.499999999999998,0.02288331884186763
7,16_32,3,17.5,0.011399857591155376
7,16_32,4,22.5,0.0
7,16_32,5,27.5,0.04414817535363841
7,16_32,6,32.5,0.045991432559672446
7,16_32,7,37.49999999999999,0.00557591338236248
7,16_32,8,42.5,0.0
7,16_32,9,47.5,0.11302766316393902
7,16_32,10,52.5,0.04246767661502596
7,16_32,11,57.49999999999999,0.026775815781882314
7,16_32,12,62.50000000000001,0.01258011938047054
7,16_32,13,67.5,0.0
7,16_32,14,72.5,0.01994473857724991
7,16_32,15,77.5,0.006805840759291866
7,16_32,16,82.49999999999999,0.0
7,16_32,17,87.50000000000001,0.0
7,16_32,18,92.5,0.05361796934396993
7,16_32,19,97.5,0.0
7,16_32,20,102.5,0.03886309709221298
7,16_32,21,107.5,0.10489899230697802
7,16_32,22,112.5,0.0
7,16_32,23,117.5,0.03661210955068124
7,16_32,24,122.49999999999999,0.08724828223211333
7,16_32,25,127.5,0.037531852092320045
7,16_32,26,132.5,0.0
7,16_32,27,137.5,0.04458938400244058
7,16_32,28,142.5,0.031334280357501604
7,16_32,29,147.5,0.00821397162365045
7,16_32,30,152.5,0.05107862574534783
7,16_32,31,157.5,0.0
7,16_32,32,162.5,0.00967331623893363
7,16_32,33,167.5,0.04814352836984926
7,16_32,34,172.5,0.0
7,16_32,35,177.5,0.0
7,32_64,0,2.5,0.05591835994699418
7,32_64,1,7.499999999999999,0.0
7,32_64,2,12.499999999999998,0.0
7,32_64,3,17.5,0.0
7,32_64,4,22.5,0.0
7,32_64,5,27.5,0.14045709945581325
7,32_64,6,32.5,0.0
7,32_64,7,37.49999999999999,0.0
7,32_64,8,42.5,0.0
7,32_64,9,47.5,0.19369904469998708
7,32_64,10,52.5,0.0
7,32_64,11,57.49999999999999,0.0
7,32_64,12,62.50000000000001,0.20140613621551462
7,32_64,13,67.5,0.0
7,32_64,14,72.5,0.0
7,32_64,15,77.5,0.0
7,32_64,16,82.49999999999999,0.0
7,32_64,17,87.50000000000001,0.0
7,32_64,18,92.5,0.1493936957806981
7,32_64,19,97.5,0.0
7,32_64,20,102.5,0.0
7,32_64,21,107.5,0.0
7,32_64,22,112.5,0.0
7,32_64,23,117.5,0.10366038148290763
7,32_64,24,122.49999999999999,0.0
7,32_64,25,127.5,0.0
7,32_64,26,132.5,0.0
7,32_64,27,137.5,0.1193366686240586
7,32_64,28,142.5,0.0
7,32_64,29,147.5,0.0
7,32_64,30,152.5,0.036128613794026515
7,32_64,31,157.5,0.0
7,32_64,32,162.5,0.0
7,32_64,33,167.5,0.0
7,32_64,34,172.5,0.0
7,32_64,35,177.5,0.0
7,64_inf,0,2.5,0.31444639450666084
7,64_inf,1,7.499999999999999,0.0
7,64_inf,2,12.499999999999998,0.0
7,64_inf,3,17.5,0.0
7,64_inf,4,22.5,0.0
7,64_inf,5,27.5,0.0
7,64_inf,6,32.5,0.0
7,64_inf,7,37.49999999999999,0.0
7,64_inf,8,42.5,0.0
7,64_inf,9,47.5,0.0
7,64_inf,10,52.5,0.0
7,64_inf,11,57.49999999999999,0.0
7,64_inf,12,62.50000000000001,0.0
7,64_inf,13,67.5,0.0
7,64_inf,14,72.5,0.0
7,64_inf,15,77.5,0.0
7,64_inf,16,82.49999999999999,0.0
7,64_inf,17,87.50000000000001,0.0
7,64_inf,18,92.5,0.6855536054933391
7,64_inf,19,97.5,0.0
7,64_inf,20,102.5,0.0
7,64_inf,21,107.5,0.0
7,64_inf,22,112.5,0.0
7,64_inf,23,117.5,0.0
7,64_inf,24,122.49999999999999,0.0
7,64_inf,25,127.5,0.0
7,64_inf,26,132.5,0.0
7,64_inf,27,137.5,0.0
7,64_inf,28,142.5,0.0
7,64_inf,29,147.5,0.0
7,64_inf,30,152.5,0.0
7,64_inf,31,157.5,0.0
7,64_inf,32,162.5,0.0
7,64_inf,33,167.5,0.0
7,64_inf,34,172.5,0.0
7,64_inf,35,177.5,0.0
8,8_16,0,2.5,0.02323998051134934
8,8_16,1,7.499999999999999,0.028277826102764216
8,8_16,2,12.499999999999998,0.013365206895571139
8,8_16,3,17.5,0.024429198398990444
8,8_16,4,22.5,0.03887043351005695
8,8_16,5,27.5,0.020832823544174688
8,8_16,6,32.5,0.03197362619360952
8,8_16,7,37.49999999999999,0.026538289851125295
8,8_16,8,42.5,0.0052697912078227185
8,8_16,9,47.5,0.03191204219207333
8,8_16,10,52.5,0.028989727174002736
8,8_16,11,57.49999999999999,0.03118286498679077
8,8_16,12,62.50000000000001,0.043793972236570965
8,8_16,13,67.5,0.07155833496414468
8,8_16,14,72.5,0.04769271181280389
8,8_16,15,77.5,0.04937737530752512
8,8_16,16,82.49999999999999,0.04877184150060965
8,8_16,17,87.50000000000001,0.0
8,8_16,18,92.5,0.04840975071917984
8,8_16,19,97.5,0.03935839309931972
8,8_16,20,102.5,0.02937859261402508
8,8_16,21,107.5,0.021051618059997324
8,8_16,22,112.5,0.044225090317443
8,8_16,23,117.5,0.023081272588749722
8,8_16,24,122.49999999999999,0.024312712774089112
8,8_16,25,127.5,0.017080036089254947
8,8_16,26,132.5,0.005791743244091359
8,8_16,27,137.5,0.04860274381882898
8,8_16,28,142.5,0.025758942845449467
8,8_16,29,147.5,0.01764091761142511
8,8_16,30,152.5,0.01609680467622545
8,8_16,31,157.5,0.016750650961541547
8,8_16,32,162.5,0.010789381655956004
8,8_16,33,167.5,0.026658547685180996
8,8_16,34,172.5,0.01893675484925688
8,8_16,35,177.5,0.0
8,16_32,0,2.5,0.05881418093264945
8,16_32,1,7.499999999999999,0.0
8,16_32,2,12.499999999999998,0.027772298250202363
8,16_32,3,17.5,0.021238073137641054
8,16_32,4,22.5,0.0
8,16_32,5,27.5,0.05200013326515273
8,16_32,6,32.5,0.0327991840334147
8,16_32,7,37.49999999999999,0.023921774927685657
8,16_32,8,42.5,0.0
8,16_32,9,47.5,0.09712763240909816
8,16_32,10,52.5,0.0124229369797404
8,16_32,11,57.49999999999999,0.04803000711818553
8,16_32,12,62.50000000000001,0.05530887673834558
8,16_32,13,67.5,0.0
8,16_32,14,72.5,0.06636831847787925
8,16_32,15,77.5,0.057953591525116255
8,16_32,16,82.49999999999999,0.0
8,16_32,17,87.50000000000001,0.0
8,16_32,18,92.5,0.11966584173795922
8,16_32,19,97.5,0.0
8,16_32,20,102.5,0.027693031008171477
8,16_32,21,107.5,0.014198928872462407
8,16_32,22,112.5,0.0
8,16_32,23,117.5,0.015356241509929036
8,16_32,24,122.49999999999999,0.011681398396469575
8,16_32,25,127.5,0.04108777574096938
8,16_32,26,132.5,0.0
8,16_32,27,137.5,0.033784962014265695
8,16_32,28,142.5,0.03993551350118763
8,16_32,29,147.5,0.02378761907136073
8,16_32,30,152.5,0.016957092867055913
8,16_32,31,157.5,0.0
8,16_32,32,162.5,0.043998129012491054
8,16_32,33,167.5,0.05809645847256676
8,16_32,34,172.5,0.0
8,16_32,35,177.5,0.0
8,32_64,0,2.5,0.07104320459783495
8,32_64,1,7.499999999999999,0.0
8,32_64,2,12.499999999999998,0.0
8,32_64,3,17.5,0.0
8,32_64,4,22.5,0.0
8,32_64,5,27.5,0.08963051661441734
8,32_64,6,32.5,0.0
8,32_64,7,37.49999999999999,0.0
8,32_64,8,42.5,0.0
8,32_64,9,47.5,0.10769929433283279
8,32_64,10,52.5,0.0
8,32_64,11,57.49999999999999,0.0
8,32_64,12,62.50000000000001,0.3195370225580544
8,32_64,13,67.5,0.0
8,32_64,14,72.5,0.0
8,32_64,15,77.5,0.0
8,32_64,16,82.49999999999999,0.0
8,32_64,17,87.50000000000001,0.0
8,32_64,18,92.5,0.20861476722087716
8,32_64,19,97.5,0.0
8,32_64,20,102.5,0.0
8,32_64,21,107.5,0.0
8,32_64,22,112.5,0.0
8,32_64,23,117.5,0.05928706077221676
8,32_64,24,122.49999999999999,0.0
8,32_64,25,127.5,0.0
8,32_64,26,132.5,0.0
8,32_64,27,137.5,0.10534947312002652
8,32_64,28,142.5,0.0
8,32_64,29,147.5,0.0
8,32_64,30,152.5,0.03883866078374009
8,32_64,31,157.5,0.0
8,32_64,32,162.5,0.0
8,32_64,33,167.5,0.0
8,32_64,34,172.5,0.0
8,32_64,35,177.5,0.0
8,64_inf,0,2.5,0.33506732529256295
8,64_inf,1,7.499999999999999,0.0
8,64_inf,2,12.499999999999998,0.0
8,64_inf,3,17.5,0.0
8,64_inf,4,22.5,0.0
8,64_inf,5,27.5,0.0
8,64_inf,6,32.5,0.0
8,64_inf,7,37.49999999999999,0.0
8,64_inf,8,42.5,0.0
8,64_inf,9,47.5,0.0
8,64_inf,10,52.5,0.0
8,64_inf,11,57.49999999999999,0.0
8,64_inf,12,62.50000000000001,0.0
8,64_inf,13,67.5,0.0
8,64_inf,14,72.5,0.0
8,64_inf,15,77.5,0.0
8,64_inf,16,82.49999999999999,0.0
8,64_inf,17,87.50000000000001,0.0
8,64_inf,18,92.5,0.6649326747074371
8,64_inf,19,97.5,0.0
8,64_inf,20,102.5,0.0
8,64_inf,21,107.5,0.0
8,64_inf,22,112.5,0.0
8,64_inf,23,117.5,0.0
8,64_inf,24,122.49999999999999,0.0
8,64_inf,25,127.5,0.0
8,64_inf,26,132.5,0.0
8,64_inf,27,137.5,0.0
8,64_inf,28,142.5,0.0
8,64_inf,29,147.5,0.0
8,64_inf,30,152.5,0.0
8,64_inf,31,157.5,0.0
8,64_inf,32,162.5,0.0
8,64_inf,33,167.5,0.0
8,64_inf,34,172.5,0.0
8,64_inf,35,177.5,0.0
9,8_16,0,2.5,0.015193026205263293
9,8_16,1,7.499999999999999,0.0071537779025768996
9,8_16,2,12.499999999999998,0.009553566037421992
9,8_16,3,17.5,0.0037340027256222365
9,8_16,4,22.5,0.005953931539712853
9,8_16,5,27.5,0.02694864177311999
9,8_16,6,32.5,0.04700820589645937
9,8_16,7,37.49999999999999,0.05077384202277038
9,8_16,8,42.5,0.003986734928533824
9,8_16,9,47.5,0.016378783357144194
9,8_16,10,52.5,0.01160110306823011
9,8_16,11,57.49999999999999,0.0031247010650135403
9,8_16,12,62.50000000000001,0.005720512781545266
9,8_16,13,67.5,0.004714256545329697
9,8_16,14,72.5,0.010962567580408901
9,8_16,15,77.5,0.02946954196745468
9,8_16,16,82.49999999999999,0.05853403953903902
9,8_16,17,87.50000000000001,0.0
9,8_16,18,92.5,0.08074819086971276
9,8_16,19,97.5,0.04866371680107951
9,8_16,20,102.5,0.056603690159157775
9,8_16,21,107.5,0.059140187945176254
9,8_16,22,112.5,0.13973892543051183
9,8_16,23,117.5,0.06272576816112369
9,8_16,24,122.49999999999999,0.0472511840864585
9,8_16,25,127.5,0.031015395573455375
9,8_16,26,132.5,0.006749743375851647
9,8_16,27,137.5,0.05754577015922242
9,8_16,28,142.5,0.03131957677553581
9,8_16,29,147.5,0.0093670152841987
9,8_16,30,152.5,0.008040138505883176
9,8_16,31,157.5,0.01385511749942141
9,8_16,32,162.5,0.01006964659058345
9,8_16,33,167.5,0.02027040031218075
9,8_16,34,172.5,0.006084297534800705
9,8_16,35,177.5,0.0
9,16_32,0,2.5,0.061516297976694674
9,16_32,1,7.499999999999999,0.0
9,16_32,2,12.499999999999998,0.03061225491149724
9,16_32,3,17.5,0.04230788280489097
9,16_32,4,22.5,0.0
9,16_32,5,27.5,0.004306726754587696
9,16_32,6,32.5,0.002172074527027858
9,16_32,7,37.49999999999999,0.03681824173726546
9,16_32,8,42.5,0.0
9,16_32,9,47.5,0.004114706358003862
9,16_32,10,52.5,0.0010897619078124579
9,16_32,11,57.49999999999999,0.014238942631542321
9,16_32,12,62.50000000000001,0.02245736837417947
9,16_32,13,67.5,0.0
9,16_32,14,72.5,0.03913985868156017
9,16_32,15,77.5,0.055439874734684924
9,16_32,16,82.49999999999999,0.0
9,16_32,17,87.50000000000001,0.0
9,16_32,18,92.5,0.06362725069673245
9,16_32,19,97.5,0.0
9,16_32,20,102.5,0.09552992557126923
9,16_32,21,107.5,0.020097375734412268
9,16_32,22,112.5,0.0
9,16_32,23,117.5,0.18042961481620348
9,16_32,24,122.49999999999999,0.07046134427733353
9,16_32,25,127.5,0.0955153068154287
9,16_32,26,132.5,0.0
9,16_32,27,137.5,0.08490499671969606
9,16_32,28,142.5,0.005069664441057467
9,16_32,29,147.5,0.03276250444834327
9,16_32,30,152.5,0.011203244796948843
9,16_32,31,157.5,0.0
9,16_32,32,162.5,0.02444324084985369
9,16_32,33,167.5,0.001741539432973905
9,16_32,34,172.5,0.0
9,16_32,35,177.5,0.0
9,32_64,0,2.5,0.004642894343666837
9,32_64,1,7.499999999999999,0.0
9,32_64,2,12.499999999999998,0.0
9,32_64,3,17.5,0.0
9,32_64,4,22.5,0.0
9,32_64,5,27.5,0.05766726131114707
9,32_64,6,32.5,0.0
9,32_64,7,37.49999999999999,0.0
9,32_64,8,42.5,0.0
9,32_64,9,47.5,0.33615509520887454
9,32_64,10,52.5,0.0
9,32_64,11,57.49999999999999,0.0
9,32_64,12,62.50000000000001,0.1155411971781828
9,32_64,13,67.5,0.0
9,32_64,14,72.5,0.0
9,32_64,15,77.5,0.0
9,32_64,16,82.49999999999999,0.0
9,32_64,17,87.50000000000001,0.0
9,32_64,18,92.5,0.16075205363047237
9,32_64,19,97.5,0.0
9,32_64,20,102.5,0.0
9,32_64,21,107.5,0.0
9,32_64,22,112.5,0.0
9,32_64,23,117.5,0.11814726971183706
9,32_64,24,122.49999999999999,0.0
9,32_64,25,127.5,0.0
9,32_64,26,132.5,0.0
9,32_64,27,137.5,0.13663045898259335
9,32_64,28,142.5,0.0
9,32_64,29,147.5,0.0
9,32_64,30,152.5,0.07046376963322597
9,32_64,31,157.5,0.0
9,32_64,32,162.5,0.0
9,32_64,33,167.5,0.0
9,32_64,34,172.5,0.0
9,32_64,35,177.5,0.0
9,64_inf,0,2.5,0.383638573296006
9,64_inf,1,7.499999999999999,0.0
9,64_inf,2,12.499999999999998,0.0
9,64_inf,3,17.5,0.0
