target_id,family,input_set,model,cv_variant,fold,n_train,n_test,R2,MAE,RMSE,spearman_rho,band,pc_index,theta_boot_q50_deg,target_flag
acf_e_fold_lag_um,B,A,dummy,src_gkf,4,160,40,-0.013968246350625213,6.4684375,7.281964993060338,,,,,
acf_e_fold_lag_um,B,A,ridge,src_gkf,4,160,40,0.03376369168270832,6.242003800151766,7.108501933887246,0.3602110807399962,,,,
acf_e_fold_lag_um,B,A,extratrees,src_gkf,4,160,40,0.2794222430717028,4.953384002976189,6.138706016233541,0.5223201635149748,,,,
aniso_gradx_over_y,B,A,dummy,src_gkf,4,160,40,-0.02050578223069266,0.5267536168833976,0.7946103140546431,,,,,
aniso_gradx_over_y,B,A,ridge,src_gkf,4,160,40,0.04439985817656178,0.4984585169503798,0.7689260347950071,0.5596622889305818,,,,
aniso_gradx_over_y,B,A,extratrees,src_gkf,4,160,40,0.2729492838967891,0.4095636834098479,0.670700787517225,0.6442443034262758,,,,
pit_density_per_Mpx,B,A,dummy,src_gkf,4,160,40,-0.0023313076351290096,8730.38330078125,21438.74316739813,,,,,
pit_density_per_Mpx,B,A,ridge,src_gkf,4,160,40,-0.0258018298580025,8620.179253226917,21688.294830644954,0.1912992609105724,,,,
pit_density_per_Mpx,B,A,extratrees,src_gkf,4,160,40,-0.23034861633749104,10010.178546626985,23752.414654014137,0.025763527185199038,,,,
pit_depth_um,B,A,dummy,src_gkf,4,160,40,-0.0027776331362243667,1.5820704910700443,2.3542485795315,,,,,
pit_depth_um,B,A,ridge,src_gkf,4,160,40,-0.061523604032379886,1.602008433885165,2.42222691519941,0.2200750469043152,,,,
pit_depth_um,B,A,extratrees,src_gkf,4,160,40,-0.3518193428041192,1.6455961070391936,2.7334386189179036,0.42589118198874304,,,,
peak_to_valley_p98p2_um,B,A,dummy,src_gkf,4,160,40,-0.07249791129300864,3.7279255054065956,5.014128261652352,,,,,
peak_to_valley_p98p2_um,B,A,ridge,src_gkf,4,160,40,0.13005859435303402,3.3452556142792043,4.515878123641363,0.525515947467167,,,,
peak_to_valley_p98p2_um,B,A,extratrees,src_gkf,4,160,40,-0.12432888697337185,3.283712707588342,5.133858518569783,0.6007504690431521,,,,
deepest_negative_residual_um,B,A,dummy,src_gkf,4,160,40,-0.0027776331362243667,1.5820704910700443,2.3542485795315,,,,,
deepest_negative_residual_um,B,A,ridge,src_gkf,4,160,40,-0.061523604032379886,1.602008433885165,2.42222691519941,0.2200750469043152,,,,
deepest_negative_residual_um,B,A,extratrees,src_gkf,4,160,40,-0.351819342804119,1.6455961070391936,2.733438618917903,0.42589118198874304,,,,
rms_DCT_8_16_um,C,A,dummy,src_gkf,4,160,40,-0.08856035453684918,0.2677017740082056,0.3329127329643957,,,,,
rms_DCT_8_16_um,C,A,ridge,src_gkf,4,160,40,0.18683228340322522,0.2309844403270649,0.28773600776284525,0.6583489681050658,,,,
rms_DCT_8_16_um,C,A,extratrees,src_gkf,4,160,40,-0.21360798194117114,0.24845933968823902,0.3515145947489867,0.6046904315196998,,,,
E_DCT_8_16_frac,C,A,dummy,src_gkf,4,160,40,-0.014324596722004479,0.1475826811822143,0.20105397699686672,,,,,
E_DCT_8_16_frac,C,A,ridge,src_gkf,4,160,40,0.39704304871503726,0.11957295171392604,0.15501272214418949,0.6305816135084429,,,,
E_DCT_8_16_frac,C,A,extratrees,src_gkf,4,160,40,0.6983089133437501,0.09460212773157507,0.10964919039101913,0.6981238273921202,,,,
rms_DCT_16_32_um,C,A,dummy,src_gkf,4,160,40,-0.08579142139155826,0.35132369276932673,0.4797743727948066,,,,,
rms_DCT_16_32_um,C,A,ridge,src_gkf,4,160,40,0.26748782292589457,0.2902472264611635,0.3940680888584012,0.677485928705441,,,,
rms_DCT_16_32_um,C,A,extratrees,src_gkf,4,160,40,-0.005366792604497572,0.29222785273723495,0.46166410776622674,0.7296435272045029,,,,
E_DCT_16_32_frac,C,A,dummy,src_gkf,4,160,40,-0.0018569921133479994,0.08841515023052646,0.11075606012886552,,,,,
E_DCT_16_32_frac,C,A,ridge,src_gkf,4,160,40,0.1655934726868007,0.08240061461845284,0.10107726406478856,0.4221388367729832,,,,
E_DCT_16_32_frac,C,A,extratrees,src_gkf,4,160,40,0.38440588406911,0.06554056946478541,0.08681841675369474,0.6517823639774861,,,,
rms_DCT_32_64_um,C,A,dummy,src_gkf,4,160,40,-0.0659504545087497,0.44306195409561405,0.6365549508193301,,,,,
rms_DCT_32_64_um,C,A,ridge,src_gkf,4,160,40,0.16603458482683398,0.4091380916001908,0.5630428023002452,0.5684803001876173,,,,
rms_DCT_32_64_um,C,A,extratrees,src_gkf,4,160,40,0.01194705815813435,0.3669990177552592,0.6128546681012753,0.7202626641651032,,,,
E_DCT_32_64_frac,C,A,dummy,src_gkf,4,160,40,-0.026030497966534893,0.06314814346468087,0.08605300088014374,,,,,
E_DCT_32_64_frac,C,A,ridge,src_gkf,4,160,40,-0.0297056601704615,0.058831450288694596,0.0862069807274591,0.5439024390243903,,,,
E_DCT_32_64_frac,C,A,extratrees,src_gkf,4,160,40,-0.06900204154853595,0.06134165208629252,0.08783652627473962,0.5694183864915573,,,,
rms_DCT_64_inf_um,C,A,dummy,src_gkf,4,160,40,-0.002403383280332294,0.8532552026905641,1.8248830413499122,,,,,
rms_DCT_64_inf_um,C,A,ridge,src_gkf,4,160,40,0.18526661796307975,0.7918567445702831,1.6452107133375045,0.48818011257035654,,,,
rms_DCT_64_inf_um,C,A,extratrees,src_gkf,4,160,40,0.047247094334982864,0.730769768961558,1.7791145619406494,0.6028142589118201,,,,
E_DCT_64_inf_frac,C,A,dummy,src_gkf,4,160,40,-0.0036987601963194283,0.18158231633595304,0.22629860156132614,,,,,
E_DCT_64_inf_frac,C,A,ridge,src_gkf,4,160,40,0.24137448770351466,0.15065588837150487,0.19674055773707283,0.5461538461538462,,,,
E_DCT_64_inf_frac,C,A,extratrees,src_gkf,4,160,40,0.3364123761667097,0.1442206708658528,0.18400486901554208,0.4799249530956849,,,,
DCT_8_16_PC1,D,A,dummy,src_gkf,4,160,40,-0.007869194888860953,20.427964072800993,39.30430434002024,,8_16,1.0,12.252212826473862,stable
DCT_8_16_PC1,D,A,ridge,src_gkf,4,160,40,0.023124430205196056,20.127261229854433,38.69524962063827,0.09681050656660414,8_16,1.0,12.252212826473862,stable
DCT_8_16_PC1,D,A,extratrees,src_gkf,4,160,40,-0.2812645434144587,22.001365112376533,44.3156814880001,-0.2309568480300188,8_16,1.0,12.252212826473862,stable
DCT_8_16_PC2,D,A,dummy,src_gkf,4,160,40,-0.18877929127238846,5.0124928352883575,6.485960889649349,,8_16,2.0,23.566687925665384,stable
DCT_8_16_PC2,D,A,ridge,src_gkf,4,160,40,-0.4278881935612513,5.689912625196422,7.108382865939009,-0.01857410881801126,8_16,2.0,23.566687925665384,stable
DCT_8_16_PC2,D,A,extratrees,src_gkf,4,160,40,-0.6309414123959749,5.370784125930736,7.597013361262474,0.13489681050656663,8_16,2.0,23.566687925665384,stable
DCT_8_16_PC3,D,A,dummy,src_gkf,4,160,40,-0.21698356149114573,11.212033829280433,16.90362357556962,,8_16,3.0,77.0556834188418,unstable_pc
DCT_8_16_PC3,D,A,ridge,src_gkf,4,160,40,-0.32119192599373037,10.83273785621519,17.612475922335015,0.08949343339587243,8_16,3.0,77.0556834188418,unstable_pc
DCT_8_16_PC3,D,A,extratrees,src_gkf,4,160,40,-1.5911721346692551,14.507015604726513,24.665253835044197,0.015384615384615387,8_16,3.0,77.0556834188418,unstable_pc
DCT_16_32_PC1,D,A,dummy,src_gkf,4,160,40,-0.11341703483052301,10.5402391389912,21.784972425858093,,16_32,1.0,34.692636343745455,stable
DCT_16_32_PC1,D,A,ridge,src_gkf,4,160,40,-0.8600793257978674,15.965573393803703,28.15748209735762,-0.17166979362101317,16_32,1.0,34.692636343745455,stable
DCT_16_32_PC1,D,A,extratrees,src_gkf,4,160,40,-0.9570728351922513,14.705184137963176,28.88228693353189,-0.38255159474671674,16_32,1.0,34.692636343745455,stable
DCT_16_32_PC2,D,A,dummy,src_gkf,4,160,40,-0.019142911703936782,6.36154391608755,10.044147716981279,,16_32,2.0,60.317807605125026,unstable_pc
DCT_16_32_PC2,D,A,ridge,src_gkf,4,160,40,-1.4286494082823884,10.762010005622459,15.5052209757713,0.05797373358348969,16_32,2.0,60.317807605125026,unstable_pc
DCT_16_32_PC2,D,A,extratrees,src_gkf,4,160,40,-2.865872313981703,10.952516494122232,19.562272299996167,0.25046904315197,16_32,2.0,60.317807605125026,unstable_pc
DCT_16_32_PC3,D,A,dummy,src_gkf,4,160,40,-0.001233798539502562,8.720881711484601,18.627355994274318,,16_32,3.0,70.18815924490892,unstable_pc
DCT_16_32_PC3,D,A,ridge,src_gkf,4,160,40,0.11761242330128507,9.567706573433837,17.486913278456335,-0.07054409005628519,16_32,3.0,70.18815924490892,unstable_pc
DCT_16_32_PC3,D,A,extratrees,src_gkf,4,160,40,-0.3191610848217261,12.530255105467353,21.381214939441644,0.2602251407129456,16_32,3.0,70.18815924490892,unstable_pc
DCT_32_64_PC1,D,A,dummy,src_gkf,4,160,40,-0.011671006492861569,20.578896440656564,41.05298561695373,,32_64,1.0,10.85524191679361,stable
DCT_32_64_PC1,D,A,ridge,src_gkf,4,160,40,0.118175590253362,21.61352704015259,38.327999606681836,-0.1178236397748593,32_64,1.0,10.85524191679361,stable
DCT_32_64_PC1,D,A,extratrees,src_gkf,4,160,40,-0.45936510472583514,22.031524175765817,49.30682908051788,-0.043151969981238276,32_64,1.0,10.85524191679361,stable
DCT_32_64_PC2,D,A,dummy,src_gkf,4,160,40,-0.003404612287686737,19.60105283705593,53.62452588975895,,32_64,2.0,47.5299097366358,unstable_pc
DCT_32_64_PC2,D,A,ridge,src_gkf,4,160,40,0.07138533526129054,18.92779180139159,51.58734629268479,0.18105065666041278,32_64,2.0,47.5299097366358,unstable_pc
DCT_32_64_PC2,D,A,extratrees,src_gkf,4,160,40,-0.2182140581197105,26.347067806923224,59.08635812910399,0.16641651031894938,32_64,2.0,47.5299097366358,unstable_pc
DCT_32_64_PC3,D,A,dummy,src_gkf,4,160,40,-0.011150115701895391,14.504547474371899,32.92213878759685,,32_64,3.0,59.98735270455707,unstable_pc
DCT_32_64_PC3,D,A,ridge,src_gkf,4,160,40,-0.03625081128970464,16.640457398968596,33.32826188941441,-0.100375234521576,32_64,3.0,59.98735270455707,unstable_pc
DCT_32_64_PC3,D,A,extratrees,src_gkf,4,160,40,-0.3137968486604932,20.409663964097277,37.52704183335426,-0.05365853658536587,32_64,3.0,59.98735270455707,unstable_pc
DCT_64_inf_PC1,D,A,dummy,src_gkf,4,160,40,-0.017987931844149818,40.667450412010226,111.68929743367148,,64_inf,1.0,27.426870766457725,stable
DCT_64_inf_PC1,D,A,ridge,src_gkf,4,160,40,-0.0805751214148136,46.99041537980122,115.07148732875368,-0.1405253283302064,64_inf,1.0,27.426870766457725,stable
DCT_64_inf_PC1,D,A,extratrees,src_gkf,4,160,40,-0.09306521990797001,51.22914409531161,115.73461791415883,0.025140712945590997,64_inf,1.0,27.426870766457725,stable
DCT_64_inf_PC2,D,A,dummy,src_gkf,4,160,40,-0.014931173055594549,40.844347606208,155.277443286687,,64_inf,2.0,39.999828358211836,stable
DCT_64_inf_PC2,D,A,ridge,src_gkf,4,160,40,0.06740362404361844,44.75993053887191,148.8459209105825,0.14896810506566605,64_inf,2.0,39.999828358211836,stable
DCT_64_inf_PC2,D,A,extratrees,src_gkf,4,160,40,-0.01770161141310167,55.676043610600004,155.48922780385547,0.06510318949343341,64_inf,2.0,39.999828358211836,stable
DCT_64_inf_PC3,D,A,dummy,src_gkf,4,160,40,-0.0021082799954890152,42.034989961081756,126.10595223568461,,64_inf,3.0,43.17489913289228,unstable_pc
DCT_64_inf_PC3,D,A,ridge,src_gkf,4,160,40,0.008055317165306941,41.39148663481015,125.46482567131817,0.22851782363977488,64_inf,3.0,43.17489913289228,unstable_pc
DCT_64_inf_PC3,D,A,extratrees,src_gkf,4,160,40,-0.1848757920021864,47.23224895753684,137.12437903465067,0.2568480300187618,64_inf,3.0,43.17489913289228,unstable_pc
median_depth_um,A,R,dummy,src_gkf,4,160,40,-0.0010077036034459308,17.534733593749998,18.741569916678383,,,,,
median_depth_um,A,R,ridge,src_gkf,4,160,40,0.6654358766345942,8.732375109874207,10.834950749165383,0.8425891181988744,,,,
median_depth_um,A,R,extratrees,src_gkf,4,160,40,0.852790495524608,4.209579512825398,7.187124746675158,0.9191369606003754,,,,
Sq_um,B,R,dummy,src_gkf,4,160,40,-0.014183565903596485,1.0597952497756764,1.9684923647115558,,,,,
Sq_um,B,R,ridge,src_gkf,4,160,40,0.09728178315759461,1.0348869358074362,1.857169546123407,0.49868667917448406,,,,
Sq_um,B,R,extratrees,src_gkf,4,160,40,-0.037770111446747245,1.0333526496658543,1.9912511033598228,0.4923076923076924,,,,
Sa_um,B,R,dummy,src_gkf,4,160,40,-0.02261084303294858,0.5541976171466347,0.9964896849534263,,,,,
Sa_um,B,R,ridge,src_gkf,4,160,40,0.1103597428645956,0.5400160350444679,0.9294474159009658,0.5298311444652909,,,,
Sa_um,B,R,extratrees,src_gkf,4,160,40,-0.04883427314891198,0.5448147167776376,1.0091856025947918,0.5242026266416511,,,,
Ssk_skewness,B,R,dummy,src_gkf,4,160,40,-0.1171141756813634,1.4651913873855622,1.8177351276879612,,,,,
Ssk_skewness,B,R,ridge,src_gkf,4,160,40,0.000521911672626385,1.2268038185243548,1.7193664865877025,0.36791744840525337,,,,
Ssk_skewness,B,R,extratrees,src_gkf,4,160,40,-0.18774401280735864,1.1434404033071233,1.874317860187754,0.42157598499061916,,,,
kurtosis_excess_fisher,B,R,dummy,src_gkf,4,160,40,-0.024965237243920413,10.0108023165519,12.910301347765607,,,,,
kurtosis_excess_fisher,B,R,ridge,src_gkf,4,160,40,0.004574242962550268,8.614344580201244,12.72290394991327,0.4673545966228894,,,,
kurtosis_excess_fisher,B,R,extratrees,src_gkf,4,160,40,0.19746894749588206,6.915184263121918,11.423856373939397,0.5332082551594748,,,,
grad_rms_um_per_um,B,R,dummy,src_gkf,4,160,40,-0.09545685935536818,0.26890629204402927,0.3630083303140965,,,,,
grad_rms_um_per_um,B,R,ridge,src_gkf,4,160,40,0.07449148833653552,0.2516596388869745,0.3336638528945163,0.4643527204502815,,,,
grad_rms_um_per_um,B,R,extratrees,src_gkf,4,160,40,-0.16189431663385978,0.2719182720958559,0.3738542012566135,0.4395872420262665,,,,
lap_rms_um_per_px2,B,R,dummy,src_gkf,4,160,40,-0.0844273263756048,0.14169987401635,0.18775551090937506,,,,,
lap_rms_um_per_px2,B,R,ridge,src_gkf,4,160,40,0.04590415406316872,0.12810923311536224,0.17611180536324897,0.2786116322701689,,,,
lap_rms_um_per_px2,B,R,extratrees,src_gkf,4,160,40,-0.04120276779566434,0.13202611283010215,0.1839755557995886,0.2988742964352721,,,,
acf_e_fold_lag_um,B,R,dummy,src_gkf,4,160,40,-0.013968246350625213,6.4684375,7.281964993060338,,,,,
acf_e_fold_lag_um,B,R,ridge,src_gkf,4,160,40,0.15577471941602727,5.6854411556549325,6.644550185873363,0.3665074914912562,,,,
acf_e_fold_lag_um,B,R,extratrees,src_gkf,4,160,40,0.12687812187121128,5.675082518981019,6.757310024214978,0.47223080634450315,,,,
aniso_gradx_over_y,B,R,dummy,src_gkf,4,160,40,-0.02050578223069266,0.5267536168833976,0.7946103140546431,,,,,
aniso_gradx_over_y,B,R,ridge,src_gkf,4,160,40,-0.007963265155149113,0.5228560674134483,0.7897121418545636,0.23489681050656663,,,,
aniso_gradx_over_y,B,R,extratrees,src_gkf,4,160,40,0.20196262410803634,0.4171126551523847,0.7026807868866639,0.5913696060037524,,,,
pit_density_per_Mpx,B,R,dummy,src_gkf,4,160,40,-0.0023313076351290096,8730.38330078125,21438.74316739813,,,,,
pit_density_per_Mpx,B,R,ridge,src_gkf,4,160,40,-0.03732372350527724,8926.884936464738,21809.75710308587,-0.014504662942848278,,,,
pit_density_per_Mpx,B,R,extratrees,src_gkf,4,160,40,-0.18501215067029442,9051.324266808495,23310.687129920494,-0.12334035061890562,,,,
pit_depth_um,B,R,dummy,src_gkf,4,160,40,-0.0027776331362243667,1.5820704910700443,2.3542485795315,,,,,
pit_depth_um,B,R,ridge,src_gkf,4,160,40,-0.07390875398537844,1.5630118075658355,2.4363164023601747,0.31238273921200754,,,,
pit_depth_um,B,R,extratrees,src_gkf,4,160,40,-0.16337878759856794,1.5217693536268366,2.5357741380664307,0.3532833020637899,,,,
peak_to_valley_p98p2_um,B,R,dummy,src_gkf,4,160,40,-0.07249791129300864,3.7279255054065956,5.014128261652352,,,,,
peak_to_valley_p98p2_um,B,R,ridge,src_gkf,4,160,40,0.04155812129463132,3.566360570074984,4.740019216971484,0.49493433395872427,,,,
peak_to_valley_p98p2_um,B,R,extratrees,src_gkf,4,160,40,-0.25134756093038013,3.4918009561436407,5.416093925309453,0.5549718574108818,,,,
deepest_negative_residual_um,B,R,dummy,src_gkf,4,160,40,-0.0027776331362243667,1.5820704910700443,2.3542485795315,,,,,
deepest_negative_residual_um,B,R,ridge,src_gkf,4,160,40,-0.07390875398537844,1.5630118075658355,2.4363164023601747,0.31238273921200754,,,,
deepest_negative_residual_um,B,R,extratrees,src_gkf,4,160,40,-0.16337878759856772,1.5217693536268366,2.5357741380664307,0.3532833020637899,,,,
rms_DCT_8_16_um,C,R,dummy,src_gkf,4,160,40,-0.08856035453684918,0.2677017740082056,0.3329127329643957,,,,,
rms_DCT_8_16_um,C,R,ridge,src_gkf,4,160,40,0.06870277376242451,0.2528412246654357,0.30792737809040005,0.5493433395872421,,,,
rms_DCT_8_16_um,C,R,extratrees,src_gkf,4,160,40,-0.2513026116722281,0.2813356288661796,0.35693186802428334,0.5414634146341465,,,,
E_DCT_8_16_frac,C,R,dummy,src_gkf,4,160,40,-0.014324596722004479,0.1475826811822143,0.20105397699686672,,,,,
E_DCT_8_16_frac,C,R,ridge,src_gkf,4,160,40,0.03939318353329302,0.14356224762323197,0.19565773502599484,0.2919324577861164,,,,
E_DCT_8_16_frac,C,R,extratrees,src_gkf,4,160,40,0.415425606117406,0.10686977285993438,0.15263146886475432,0.6799249530956849,,,,
rms_DCT_16_32_um,C,R,dummy,src_gkf,4,160,40,-0.08579142139155826,0.35132369276932673,0.4797743727948066,,,,,
rms_DCT_16_32_um,C,R,ridge,src_gkf,4,160,40,0.14942971668726623,0.3204511284478054,0.42463808837824923,0.7035647279549719,,,,
rms_DCT_16_32_um,C,R,extratrees,src_gkf,4,160,40,-0.022874215571564216,0.2955105469344378,0.4656664602590269,0.7283302063789869,,,,
E_DCT_16_32_frac,C,R,dummy,src_gkf,4,160,40,-0.0018569921133479994,0.08841515023052646,0.11075606012886552,,,,,
E_DCT_16_32_frac,C,R,ridge,src_gkf,4,160,40,0.3558714540721578,0.06791671724528109,0.08880775770703678,0.6223264540337712,,,,
E_DCT_16_32_frac,C,R,extratrees,src_gkf,4,160,40,0.04682239260286025,0.0787896103458055,0.10803178381112473,0.5093808630393997,,,,
rms_DCT_32_64_um,C,R,dummy,src_gkf,4,160,40,-0.0659504545087497,0.44306195409561405,0.6365549508193301,,,,,
rms_DCT_32_64_um,C,R,ridge,src_gkf,4,160,40,0.08639314190121616,0.40979349763319,0.5893144174832955,0.6388367729831145,,,,
rms_DCT_32_64_um,C,R,extratrees,src_gkf,4,160,40,-0.21904429030319594,0.42508006237061124,0.680733514967159,0.6960600375234524,,,,
E_DCT_32_64_frac,C,R,dummy,src_gkf,4,160,40,-0.026030497966534893,0.06314814346468087,0.08605300088014374,,,,,
E_DCT_32_64_frac,C,R,ridge,src_gkf,4,160,40,0.1648700429272406,0.05313738735930629,0.0776359579497348,0.5722326454033773,,,,
E_DCT_32_64_frac,C,R,extratrees,src_gkf,4,160,40,-0.08279590537403192,0.060182610757257705,0.08840140901818194,0.553095684803002,,,,
rms_DCT_64_inf_um,C,R,dummy,src_gkf,4,160,40,-0.002403383280332294,0.8532552026905641,1.8248830413499122,,,,,
rms_DCT_64_inf_um,C,R,ridge,src_gkf,4,160,40,0.08433501302076818,0.8428263157599893,1.7441429523012493,0.4870544090056285,,,,
rms_DCT_64_inf_um,C,R,extratrees,src_gkf,4,160,40,0.020464254803983506,0.809979974846225,1.8039475982494908,0.501500938086304,,,,
E_DCT_64_inf_frac,C,R,dummy,src_gkf,4,160,40,-0.0036987601963194283,0.18158231633595304,0.22629860156132614,,,,,
E_DCT_64_inf_frac,C,R,ridge,src_gkf,4,160,40,0.08616687720927707,0.18134834490034552,0.21593031786054176,0.33208255159474676,,,,
E_DCT_64_inf_frac,C,R,extratrees,src_gkf,4,160,40,0.13643176654861489,0.1625391649017413,0.20990776549282647,0.3041275797373359,,,,
DCT_8_16_PC1,D,R,dummy,src_gkf,4,160,40,-0.007869194888860953,20.427964072800993,39.30430434002024,,8_16,1.0,12.252212826473862,stable
DCT_8_16_PC1,D,R,ridge,src_gkf,4,160,40,-0.0014222950384128463,20.309067219523133,39.1783964225872,-0.0028142589118198874,8_16,1.0,12.252212826473862,stable
DCT_8_16_PC1,D,R,extratrees,src_gkf,4,160,40,-0.2346381192939464,27.129059010076315,43.50186427642439,-0.03470919324577862,8_16,1.0,12.252212826473862,stable
DCT_8_16_PC2,D,R,dummy,src_gkf,4,160,40,-0.18877929127238846,5.0124928352883575,6.485960889649349,,8_16,2.0,23.566687925665384,stable
DCT_8_16_PC2,D,R,ridge,src_gkf,4,160,40,-0.42319089001080945,5.49568845766837,7.096681061018319,-0.24165103189493436,8_16,2.0,23.566687925665384,stable
DCT_8_16_PC2,D,R,extratrees,src_gkf,4,160,40,-2.970784681214126,6.775094929407227,11.853916915422587,-0.09737335834896811,8_16,2.0,23.566687925665384,stable
DCT_8_16_PC3,D,R,dummy,src_gkf,4,160,40,-0.21698356149114573,11.212033829280433,16.90362357556962,,8_16,3.0,77.0556834188418,unstable_pc
DCT_8_16_PC3,D,R,ridge,src_gkf,4,160,40,-0.17762486997024185,11.018512621801477,16.628035434973352,0.07729831144465292,8_16,3.0,77.0556834188418,unstable_pc
DCT_8_16_PC3,D,R,extratrees,src_gkf,4,160,40,-0.3382221365305782,12.507114100589744,17.725625183334433,0.29305816135084434,8_16,3.0,77.0556834188418,unstable_pc
DCT_16_32_PC1,D,R,dummy,src_gkf,4,160,40,-0.11341703483052301,10.5402391389912,21.784972425858093,,16_32,1.0,34.692636343745455,stable
DCT_16_32_PC1,D,R,ridge,src_gkf,4,160,40,-0.4190891842048945,12.60212647531153,24.594212934773108,-0.13151969981238276,16_32,1.0,34.692636343745455,stable
DCT_16_32_PC1,D,R,extratrees,src_gkf,4,160,40,-1.5647915996283484,17.532476100317467,33.06390352554485,-0.12720450281425894,16_32,1.0,34.692636343745455,stable
DCT_16_32_PC2,D,R,dummy,src_gkf,4,160,40,-0.019142911703936782,6.36154391608755,10.044147716981279,,16_32,2.0,60.317807605125026,unstable_pc
DCT_16_32_PC2,D,R,ridge,src_gkf,4,160,40,-0.6681754880569788,8.22324635747383,12.850393147387555,-0.03489681050656661,16_32,2.0,60.317807605125026,unstable_pc
DCT_16_32_PC2,D,R,extratrees,src_gkf,4,160,40,-4.6795079691979495,12.31032455755726,23.711056406183033,-0.03377110694183865,16_32,2.0,60.317807605125026,unstable_pc
DCT_16_32_PC3,D,R,dummy,src_gkf,4,160,40,-0.001233798539502562,8.720881711484601,18.627355994274318,,16_32,3.0,70.18815924490892,unstable_pc
